PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
234035,01-OCT-15,30-SEP-16,As Submitted,WALTER REUTHER PSYCHIATRIC HOSPITAL     ,30901 PALMER ROAD                       ,,WESTLAND                                ,MI                                      ,48186                                   ,,,,,,,,,,,171,62415,525,4985,59696,,353,,,7,255,,,,,,,
234041,01-OCT-15,30-SEP-16,As Submitted,CENTER FOR FORENSIC PHYCHIATRY          ,1500 MEDICAL CENTER DRIVE               ,P.O. BOX 2060                           ,ANN ARBOR                               ,MI                                      ,48106                                   ,WASHTENAW                               ,,,,,,,,,,210,76650,841,4444,76650,,511,,20,10,482,,,,,,,
240044,01-OCT-15,30-SEP-16,As Submitted,WINONA HEALTH SERVICES                  ,855 MANKATO AVE                         ,5600                                    ,WINONA                                  ,MN                                      ,55987-0600                              ,WINONA                                  ,,,,107662,,,.0821,,,53,19398,2766,396,6757,,883.86,,789,107,2005,,,,68,,351,
240052,01-OCT-15,30-SEP-16,As Submitted,LAKE REGION HEALTHCARE                  ,712 SOUTH CASCADE STREET                ,728                                     ,FERGUS FALLS                            ,MN                                      ,56538-0728                              ,OTTER TAIL                              ,,,,154004,,,.0723,,,80,29280,3916,1217,7492,,701.23,,1117,512,2164,,101,,38,9,359,97
241305,01-OCT-15,30-SEP-16,As Submitted,RIVERWOOD HEALTHCARE CENTER             ,200 BUNKER HILL DRIVE                   ,,AITKIN                                  ,MN                                      ,56431-1697                              ,AITKIN                                  ,,,,,,,,,,25,9150,2268,156,3882,,256.98,,626,45,1279,121,,,,,,
241314,01-OCT-15,30-SEP-16,As Submitted,JOHNSON MEMORIAL HOSPITAL               ,1282 WALNUT STREET                      ,1022                                    ,DAWSON                                  ,MN                                      ,56232-                                  ,LAC QUI PARLE                           ,,,,,,,,,,20,7320,930,24,1323,,67.3,,81,18,141,12,,,,,,
241318,01-OCT-15,30-SEP-16,As Submitted,ELY-BLOOMENSON COMMUNITY HOSPITAL       ,328 WEST CONAN                          ,,ELY                                     ,MN                                      ,55731-1198                              ,ST. LOUIS                               ,,,,,,,,,,20,7320,637,16,996,,86.97,,138,7,233,22,,,,,,
241320,01-OCT-15,30-SEP-16,As Submitted,RIVERVIEW HEALTHCARE ASSOCIATION        ,123 SOUTH MINNESOTA                     ,,CROOKSTON                               ,MN                                      ,56716-                                  ,POLK                                    ,,,,,,,,,,25,9150,1713,298,3031,,224.8,,439,102,877,,,,,,,
241336,01-OCT-15,30-SEP-16,As Submitted,KITTSON MEMORIAL HOSPITAL               ,1010 SOUTH BIRCH                        ,700                                     ,HALLOCK                                 ,MN                                      ,56728-                                  ,KITTSON                                 ,,,,,,,,,,15,5490,454,6,583,,72.36,,77,3,117,,,,,,,
241341,01-OCT-15,30-SEP-16,As Submitted,APPLETON MUNICIPAL HOSPITAL             ,30 SOUTH BEHL STREET                    ,,APPLETON                                ,MN                                      ,56208                                   ,SWIFT                                   ,,,,,,,,,,15,5490,591,7,828,,62.86,,52,3,81,3,,,,,,
241342,01-OCT-15,30-SEP-16,As Submitted,ORTONVILLE AREA HEALTH SERVICES         ,450 EASTVOLD AVENUE                     ,,ORTONVILLE                              ,MN                                      ,56278-                                  ,BIG STONE                               ,,,,,,,,,,25,9150,1103,74,1714,,139.17,,229,30,397,,,,,,,
241348,01-MAR-16,30-JUN-16,As Submitted,TYLER HEALTHCARE CENTER                 ,240 WILLOW STREET                       ,,TYLER                                   ,MN                                      ,56178-                                  ,LINCOLN                                 ,,,,,,,,,,21,2562,79,,107,,47.32,,15,,23,,,,,,,
241350,01-OCT-15,30-SEP-16,As Submitted,MERCY HOSPITAL & HEALTH CARE CENTER     ,710 KENWOOD AVENUE SOUTH                ,,MOOSE LAKE                              ,MN                                      ,55767-                                  ,CARLTON                                 ,,,,,,,,,,25,9150,1564,195,2939,,188.17,,273,79,865,107,,,,,,
241364,01-OCT-15,30-SEP-16,As Submitted,COMMUNITY MEMORIAL HOSPITAL             ,512 SKYLINE BOULEVARD                   ,,CLOQUET                                 ,MN                                      ,55720-                                  ,CARLTON                                 ,,,,,,,,,,22,12651,1817,125,3475,,294.32,,446,46,1009,,,,,,,
241372,01-OCT-15,30-SEP-16,As Submitted,MADISON LUTHERAN HOME                   ,900 SECOND AVENUE                       ,,MADISON                                 ,MN                                      ,56256-                                  ,LAC QUI PARLE                           ,,,,,,,,,,12,4392,1178,12,1570,,88.22,,112,4,183,,,,,,,
241373,01-OCT-15,30-SEP-16,As Submitted,PERHAM MEMORIAL HOSPITAL AND HOME       ,1000 CONEY STREET WEST                  ,,PERHAM                                  ,MN                                      ,56573                                   ,OTTERTAIL                               ,,,,,,,,,,25,9150,1542,426,3239,,200.94,,392,144,881,,,,,,,
241376,01-OCT-15,30-SEP-16,As Submitted,GLACIAL RIDGE HOSPITAL                  ,10 FOURTH AVENUE SE                     ,,GLENWOOD                                ,MN                                      ,56334-                                  ,POPE                                    ,,,,,,,,,,19,6954,2299,15,3480,,186.44,,356,15,591,,,,,,,
241379,01-JAN-16,30-SEP-16,As Submitted,PRAIRIE RIDGE HOSPITAL                  ,1411 HIGHWAY 79 EAST                    ,5052                                    ,ELBOW LAKE                              ,MN                                      ,56531                                   ,GRANT                                   ,,,,,,,,,,10,2740,420,3,577,,101.05,,51,2,74,,,,,,,
244018,26-APR-16,30-JUN-16,As Submitted,SANFORD BEHAVIORAL HEALTH               ,120 LABREE AVENUE SOUTH                 ,,THIEF RIVER FALLS                       ,MN                                      ,56701                                   ,PENNINGTON                              ,,,,,,,,,,16,4384,,978,2059,,56.08,,,193,1148,,,,,,,
250002,01-OCT-15,30-SEP-16,As Submitted,TISHOMINGO HEALTH SERVICES              ,1777 CURTIS DRIVE                       ,,IUKA                                    ,MS                                      ,38852                                   ,TISHOMINGO                              ,,,,,,,,,,48,17568,4002,80,4834,,140.51,,461,27,642,,,,,,,
250006,01-OCT-15,30-SEP-16,As Submitted,BAPTIST MEM HOSPITAL UNION COUNTY       ,HIGHWAY 30 WEST                         ,,NEW ALBANY                              ,MS                                      ,38652                                   ,UNION COUNTY                            ,,,,173769,,,.12,,,92,33672,4788,4013,11904,,359.35,,1037,106,3114,923,,,,,,
250007,01-OCT-15,30-SEP-16,As Submitted,BILOXI REGIONAL MEDICAL CENTER          ,150 REYNOIR STREET                      ,,BILOXI                                  ,MS                                      ,39530                                   ,HARRISON                                ,,,,800115,,,.2405,,,166,60756,10014,6838,31597,,562.69,,1852,1853,6330,,,,,,180,
250018,01-OCT-15,30-SEP-16,As Submitted,JASPER GENERAL HOSPITAL                 ,,527                                     ,BAY SPRINGS                             ,MS                                      ,39422                                   ,JASPER                                  ,,,,66,,,.025,,,20,7320,2028,1,2606,,169.79,,3,1,12,,,,,,,
250019,01-OCT-15,30-SEP-16,As Submitted,MEMORIAL HOSPITAL AT GULFPORT           ,BROAD STREET                            ,1810                                    ,GULFPORT                                ,MS                                      ,39502-                                  ,HARRISON                                ,,,,1837495,,,.1559,,,421,154086,33655,18373,84568,,3108.62,,5852,3304,17318,,,,,47,,689
250020,01-OCT-15,30-SEP-16,As Submitted,WEBSTER HEALTH SERVICES                 ,70 MEDICAL PLAZA                        ,,EUPORA                                  ,MS                                      ,39744-                                  ,WEBSTER                                 ,,,,75941,,,.0962,,,38,13908,6505,325,8144,,181.11,,682,106,997,,,,,,,
250034,01-OCT-15,30-SEP-16,As Submitted,BAPTIST MEM HOSPITAL NORTH MISS         ,2301 SOUTH LAMAR BOULEVARD              ,,OXFORD                                  ,MS                                      ,38655                                   ,LAFAYETTE                               ,,,,938436,,,.1215,,,204,74664,17521,4647,32363,,804.69,,3600,301,7610,731,,,,11,,172
250036,01-OCT-15,30-SEP-16,As Submitted,GEORGE COUNTY HOSPITAL                  ,305 WINTER STREET                       ,607                                     ,LUCEDALE                                ,MS                                      ,39452-0607                              ,GEORGE                                  ,,,,63554,,,.12,,,43,15098,1518,355,4019,,229.32,,392,117,1258,,,,,,,
250043,01-OCT-15,30-SEP-16,As Submitted,NESHOBA COUNTY GENERAL HOSPITAL         ,1001 HOLLAND AVENUE                     ,648                                     ,PHILADELPHIA                            ,MS                                      ,39350                                   ,NESHOBA                                 ,1534,,,74123,,,.12,1296,1114,38,13908,2263,738,4405,,277.8,,594,165,1322,,,,,,179,
250044,01-OCT-15,30-SEP-16,As Submitted,BAPTIST MEM HOSPITAL BOONEVILLE         ,100 HOSPITAL STREET                     ,,BOONEVILLE                              ,MS                                      ,38829                                   ,PRENTISS                                ,,,,33097,,,.0459,,,39,14157,2444,227,3107,,131.6,,532,64,799,38,,,,,197,
250049,01-OCT-15,29-FEB-16,As Submitted,SOUTH PIKE HOSPITAL ASSOCIATION         ,N. MYRTLE STREET                        ,351                                     ,MAGNOLIA                                ,MS                                      ,39652                                   ,PIKE                                    ,,,,14204,,,.0682,,,37,5624,1167,95,1810,,59.23,,175,22,287,,,,,,,
250049,01-MAR-16,30-JUN-16,As Submitted,BEACHAM MEMORIAL HOSPITAL               ,N. MYRTLE STREET                        ,351                                     ,MAGNOLIA                                ,MS                                      ,39652                                   ,PIKE                                    ,,,,13871,,,.098,,,37,4514,855,111,1252,,45.6,,133,25,205,,,,,,,
250050,01-OCT-15,30-SEP-16,As Submitted,OKTIBBEHA COUNTY HOSPITAL               ,HOSPITAL ROAD                           ,1506                                    ,STARKVILLE                              ,MS                                      ,39759                                   ,OKTIBBEHA                               ,,,,158729,,,.12,,,88,32208,4194,3342,10679,,594.6,,677,445,2385,,,,,,,
250057,01-OCT-15,30-SEP-16,As Submitted,KINGS DAUGHTERS MEDICAL CENTER          ,427 HIGHWAY 51 NORTH                    ,,BROOKHAVEN                              ,MS                                      ,39601-                                  ,LINCOLN                                 ,,,,216266,,,.12,,,99,36234,3535,2574,9571,,590.28,,972,1017,2435,,,,,,,
250058,01-OCT-15,30-SEP-16,As Submitted,SOUTH CENTRAL REGIONAL MEDICAL CENTR    ,1220 JEFFERSON STREET                   ,607                                     ,LAUREL                                  ,MS                                      ,39441-                                  ,JONES                                   ,,,,725713,,,.1623,,,268,98088,16003,7636,34213,,1254.97,,3048,1719,7353,,,,,,,
250061,01-OCT-15,30-SEP-16,As Submitted,YALOBUSHA GENERAL HOSPITAL              ,HIGHWAY 7 SOUTH                         ,728                                     ,WATER VALLEY                            ,MS                                      ,38965                                   ,YALOBUSHA                               ,,,,13067,,,.0378,,,26,9516,5084,36,5980,,140.32,,356,12,505,,,,,,,
250067,01-OCT-15,30-SEP-16,As Submitted,CLAY COUNTY MEDICAL CORPORATION         ,835 MEDICAL CENTER DRIVE                ,,WEST POINT                              ,MS                                      ,39773                                   ,CLAY                                    ,,,,69770,,,.12,,,60,21960,3212,1643,6506,,229.06,,419,360,1179,,,,,,,
250072,01-OCT-15,30-SEP-16,As Submitted,CENTRAL MISSISSIPPI MEDICAL CENTER      ,1850 CHADWICK DRIVE                     ,,JACKSON                                 ,MS                                      ,39204                                   ,HINDS                                   ,,,,1158299,,,.3002,,,272,99552,9546,9006,30323,,701.28,,1731,1898,6789,,,,332,,1623,
250077,01-OCT-15,30-SEP-16,As Submitted,WAYNE GENERAL HOSPITAL                  ,950 MATHEW DRIVE                        ,590                                     ,WAYNESBORO                              ,MS                                      ,39367-                                  ,WAYNE                                   ,12460,,,93730,,,.12,1455,899,70,25620,4934,1760,10212,.09,287,,651,396,1426,72,,,,,,
250081,01-OCT-15,30-SEP-16,As Submitted,ANDERSON REGIONAL MED CTR-SOUTH CAMP    ,1102 CONSTITUTION AVENUE                ,1810                                    ,MERIDIAN                                ,MS                                      ,39301                                   ,LAUDERDALE                              ,,,,,,,,,,33,12078,5105,16,5944,,122.82,,,,1,,,,,25,218,457
250082,01-OCT-15,30-SEP-16,As Submitted,DELTA REGIONAL MEDICAL CENTER           ,1400 EAST UNION STREET                  ,,GREENVILLE                              ,MS                                      ,38704-5247                              ,WASHINGTON                              ,,,,1535399,,,.3414,,,177,64782,14949,9630,33684,,732.64,,2673,2043,6888,,,,2,28,173,242
250084,01-OCT-15,30-SEP-16,As Submitted,NATCHEZ REGIONAL MEDICAL CENTER         ,54 SOUTH SEARGENT PRENTISS              ,1488                                    ,NATCHEZ                                 ,MS                                      ,39121                                   ,ADAMS                                   ,,,,287441,,,.12,,,147,53802,8119,2677,15094,,8119,,1600,1081,3699,,,,,,375,208
250085,01-OCT-15,30-SEP-16,As Submitted,MARION GENERAL HOSPITAL                 ,1560 SUMRALL                            ,630                                     ,COLUMBIA                                ,MS                                      ,39429                                   ,MARION                                  ,,,,,,,,,,49,17934,5195,310,7921,,133.22,,482,35,684,,,,,,,
250095,01-OCT-15,30-SEP-16,As Submitted,SOUTH SUNFLOWER COUNTY HOSPITAL         ,121 EAST BAKER STREET                   ,,INDIANOLA                               ,MS                                      ,38751-                                  ,SUNFLOWER                               ,,,,58574,,,.12,,,48,17568,3352,1211,4984,,159.24,,400,363,956,,,,,,,
250097,01-OCT-15,30-SEP-16,As Submitted,SOUTHWEST MS REG MED CENTER             ,215 MARION AVENUE                       ,,MCCOMB                                  ,MS                                      ,39648-                                  ,PIKE                                    ,,,,1041787,,,.2364,,,160,58560,9709,1521,21364,,806.64,,2416,559,5549,1267,,,,,,
250099,01-OCT-15,30-SEP-16,As Submitted,GREENWOOD LEFLORE HOSPITAL              ,1401 RIVER ROAD                         ,1410                                    ,GREENWOOD                               ,MS                                      ,38935-1410                              ,LEFLORE                                 ,,,,1271190,,,.2915,,,173,63318,10925,6355,22298,,793.06,,2636,566,5576,,,,,27,155,357
250100,01-OCT-15,30-SEP-16,As Submitted,BAPTIST MEM HOSPITAL GOLDEN TRIANGLE    ,2520 FIFTH STREET NORTH                 ,,COLUMBUS                                ,MS                                      ,39701                                   ,LOWNDES                                 ,,,,1289736,,,.1847,,,262,95892,11989,4964,24620,,846.4,,3181,270,6800,840,,,192,,1787,
250104,01-OCT-15,30-SEP-16,As Submitted,JEFF ANDERSON REGIONAL MEDICAL CENTE    ,2124 14TH STREET                        ,,MERIDIAN                                ,MS                                      ,39301                                   ,LAUDERDALE                              ,18614,,,1201015,,,.1404,8731,4380,256,93696,23622,8501,45059,.04,1137.37,,4720,2402,10757,,,,,,,
250117,01-OCT-15,30-SEP-16,As Submitted,HIGHLAND COMMUNITY HOSPITAL             ,130 HIGHLAND PARKWAY                    ,,PICAYUNE                                ,MS                                      ,39466                                   ,PEARL RIVER                             ,,,,91181,,,.12,,,50,18300,1724,1509,5265,,262.5,,519,727,1565,,,,,,156,
250138,01-OCT-15,30-SEP-16,As Submitted,RIVER OAKS HOSPITAL                     ,1030 RIVER OAKS DRIVE                   ,,FLOWOOD                                 ,MS                                      ,39232                                   ,RANKIN                                  ,,,,426240,,,.1901,,,158,57828,3930,6514,23740,,521.18,,1095,1226,4698,,,,,,,
250141,01-OCT-15,30-SEP-16,As Submitted,BAPTIST MEM HOSPITAL DESOTO             ,7601 SOUTHCREST                         ,,SOUTHAVEN                               ,MS                                      ,38671                                   ,DESOTO                                  ,203365,,,1765341,,,.1383,37083,18190,309,113094,30154,10422,67296,2.36,1428.51,,5794,814,15168,1692,,,,34,,511
250162,01-OCT-15,30-SEP-16,As Submitted,HANCOCK MEDICAL CENTER                  ,149 DRINKWATER BLVD                     ,,BAY ST. LOUIS                           ,MS                                      ,39520                                   ,HANCOCK                                 ,,,,83253,,,.12,,,102,37332,1682,528,5289,,263.61,,474,322,1429,,,,,,,
251304,01-OCT-15,30-SEP-16,As Submitted,TALLAHATCHIE CRITICAL ACCESS HOSPITA    ,CHURCH STREET                           ,,CHARLESTON                              ,MS                                      ,38921                                   ,TALLAHATCHIE                            ,,,,,,,,,,9,3294,4796,20,4966,,337.85,,70,7,102,,,,,,,
251305,01-OCT-15,30-SEP-16,As Submitted,LAWRENCE COUNTY HOSPITAL                ,1065 EAST BROAD STREET                  ,788                                     ,MONTICELLO                              ,MS                                      ,39654                                   ,LAWRENCE                                ,,,,,,,,,,25,9150,2430,25,2581,,95.27,,252,4,301,11,,,,,,
251307,01-OCT-15,30-SEP-16,As Submitted,NOXUBEE COUNTY HOSPITAL                 ,NOXUBEE GENERAL CRITICAL ACCESS HOS     ,480                                     ,MACON                                   ,MS                                      ,39341                                   ,NOXUBEE                                 ,,,,,,,,,,25,9150,4384,243,5058,,196.12,,424,66,616,,,,,,,
251308,01-OCT-15,30-SEP-16,As Submitted,PONTOTOC HEALTH SERVICES                ,176 SOUTH MAIN                          ,,PONTOTOC                                ,MS                                      ,38863                                   ,PONTOTOC                                ,,,,,,,,,,25,9125,5952,12,7588,,176.54,,137,4,175,,,,,,,
251309,01-OCT-15,30-SEP-16,As Submitted,FIELD MEMORIAL COMMUNITY HOSPITAL       ,178 HWY 24 EAST                         ,,CENTREVILLE                             ,MS                                      ,39631                                   ,WILKINSON                               ,,,,,,,,,,16,5856,2408,209,3456,,97.51,,235,66,408,,,,,,,
251312,01-OCT-15,30-SEP-16,As Submitted,TYLER HOLMES MEMORIAL HOSPITAL          ,TYLER HOLMES MEMORIAL HOSPITAL          ,409 TYLER HOLMES DRI                    ,WINONA                                  ,MS                                      ,38967                                   ,MONTGOMERY                              ,,,,,,,,,,25,9150,3312,120,3623,,116.33,,246,35,332,,,,,,,
251324,01-OCT-15,30-SEP-16,As Submitted,WALTHALL COUNTY GENERAL HOSPITAL        ,100 HOSPITAL DRIVE                      ,,TYLERTOWN                               ,MS                                      ,39667-2099                              ,WALTHALL                                ,,,,,,,,,,25,9150,1982,127,2383,,81.93,,190,35,270,,,,,,,
251325,01-OCT-15,30-SEP-16,As Submitted,COVINGTON COUNTY HOSPITAL               ,803 GERALD MCRANEY DRIVE                ,,COLLINS                                 ,MS                                      ,39428                                   ,COVINGTON                               ,,,,,,,,,,25,9150,4259,40,4792,,137.72,,193,13,263,,,,,,,
251326,01-OCT-15,30-SEP-16,As Submitted,PRENTISS REGIONAL HOSPITAL              ,1102 ROSE STREET                        ,1289                                    ,PRENTISS                                ,MS                                      ,39474-                                  ,JEFFERSON DAVIS                         ,,,,,,,,,,25,9150,1104,50,1272,,61.47,,85,17,131,,,,,,118,
251329,01-OCT-15,30-SEP-16,As Submitted,GREENE COUNTY HOSPITAL                  ,1017 JACKSON AVENUE                     ,,LEAKESVILLE                             ,MS                                      ,39451-                                  ,GREENE                                  ,,,,,,,,,,7,2562,1611,7,1695,,42.39,,60,2,76,,,,,,,
251331,01-OCT-15,30-SEP-16,As Submitted,CALHOUN HEALTH SERVICES                 ,140 BURKE-CALHOUN CITY ROAD             ,,CALHOUN CITY                            ,MS                                      ,38916                                   ,CALHOUN                                 ,,,,,,,,,,21,7686,2843,55,3080,,231.31,,177,16,240,,,,,,,
251333,01-OCT-15,30-SEP-16,As Submitted,PEARL RIVER COUNTY HOSPITAL             ,305 WEST MOODY STREET                   ,392                                     ,POPLARVILLE                             ,MS                                      ,39470                                   ,PEARL RIVER                             ,,,,,,,,,,24,5144,2629,,2775,,112.61,,23,,23,,,,,,,
251334,01-OCT-15,30-SEP-16,As Submitted,CHOCTAW REGIONAL MEDICAL CENTER         ,CHOCTAW REGIONAL MEDICAL CENTER         ,8613 MS HWY 12                          ,ACKERMAN                                ,MS                                      ,39735                                   ,CHOCTAW                                 ,,,,,,,,,,15,5490,2288,13,2624,,150.76,,131,5,192,,,,,,,
251337,01-OCT-15,30-SEP-16,As Submitted,TIPPAH COUNTY HOSPITAL                  ,1005 HIGHWAY 15 N                       ,,RIPLEY                                  ,MS                                      ,38663                                   ,TIPPAH                                  ,,,,,,,,,,25,9150,3517,17,3870,,203.73,,309,8,377,,,,,,128,
252012,01-OCT-15,02-AUG-16,As Submitted,REGENCY HOSPITAL OF JACKSON             ,971 LAKELAND DR W. TOWER SUITE 105      ,,JACKSON                                 ,MS                                      ,39216                                   ,HINDS                                   ,,,,,,,,,,36,11052,5533,,7362,,82.85,,220,,305,,,,,,,
260025,01-OCT-15,30-SEP-16,As Submitted,HANNIBAL REGIONAL HOSPITAL              ,HIGHWAY 36  6000 HOSPITAL DRIVE         ,,HANNIBAL                                ,MO                                      ,63401                                   ,MARION                                  ,,,,221894,,,.0535,,,86,31476,8775,918,15236,,725.58,,2131,217,4080,286,,,,,,147
260057,01-OCT-15,30-SEP-16,As Submitted,CAMERON REGIONAL MEDICAL CENTER         ,1600 EAST EVERGREEN                     ,,CAMERON                                 ,MO                                      ,64429-                                  ,CLINTON                                 ,,,,58772,,,.0457,,,35,12810,5091,804,8259,,338.36,,901,264,1705,81,,,8,8,213,53
260094,01-OCT-15,30-SEP-16,As Submitted,COX MEDICAL CENTER BRANSON              ,251 SKAGGS ROAD                         ,650                                     ,BRANSON                                 ,MO                                      ,65615-0650                              ,TANEY                                   ,,,,363002,,,.0845,,,100,36600,11030,3448,26839,,876.54,,2330,779,6183,300,,,,7,,253
260113,01-OCT-15,30-SEP-16,As Submitted,MISSOURI DELTA MEDICAL CENTER           ,1008 N MAIN                             ,,SIKESTON                                ,MO                                      ,63801                                   ,SCOTT                                   ,,,,587739,,,.1942,,,121,44286,7599,3161,14007,,569.14,,1664,778,3173,4,7,,47,18,473,174
260190,01-OCT-15,30-SEP-16,As Submitted,LEES SUMMIT MEDICAL CENTER              ,2100 SE BLUE PARKWAY                    ,,LEES SUMMIT                             ,MO                                      ,64063                                   ,JACKSON                                 ,,,,,,,,,,64,23424,5234,311,13544,,342.19,,1431,107,3923,38,,,,,,
260207,01-JAN-16,01-AUG-16,As Submitted,OZARKS COMMUNITY HOSPITAL - SPRINGFI    ,2828 N. NATIONAL AVENUE                 ,,SPRINGFIELD                             ,MO                                      ,65803-                                  ,GREENE                                  ,,,,7817,,,.0829,,,11,2315,286,106,620,,269.17,,72,53,192,,,,,,,
261302,01-OCT-15,30-SEP-16,As Submitted,MADISON MEDICAL CENTER                  ,611 WEST MAIN                           ,431                                     ,FREDERICKTOWN                           ,MO                                      ,63645-                                  ,MADISON                                 ,,,,,,,,,,25,9150,1609,42,2133,,152.99,,115,41,196,5,,,,,,
261320,01-OCT-15,30-SEP-16,As Submitted,LAFAYETTE REGIONAL HEALTH CENTER        ,15TH AND STATE STREETS                  ,,LEXINGTON                               ,MO                                      ,64067                                   ,LAFAYETTE                               ,,,,,,,,,,25,9150,1787,339,3248,,145.21,,464,105,995,8,,,,,,
261327,01-NOV-15,31-OCT-16,As Submitted,RAY COUNTY MEMORIAL HOSPITAL            ,904 WOLLARD BOULEVARD                   ,,RICHMOND                                ,MO                                      ,64085-0389                              ,RAY                                     ,,,,,,,,,,25,9150,2156,79,3205,,193.58,,340,30,594,6,,,,,,
261328,01-APR-16,30-JUN-16,As Submitted,NORTHWEST MEDICAL CENTER                ,COLLEGE AND CLARK STREETS               ,,ALBANY                                  ,MO                                      ,64402                                   ,GENTRY                                  ,,,,,,,,,,25,2275,407,11,462,,117.15,,47,6,73,,,,,,,
261329,01-OCT-15,30-SEP-16,As Submitted,COX-MONETT HOSPITAL                     ,801 LINCOLN AVENUE                      ,,MONETT                                  ,MO                                      ,65708-                                  ,BARRY                                   ,,,,,,,,,,18,6588,889,861,2852,,204.03,,180,293,774,3,,,,,,
261334,01-OCT-15,30-SEP-16,As Submitted,CAH #6 - I70                            ,105 HOSPITAL DRIVE                      ,,SWEET SPRINGS                           ,MO                                      ,65351                                   ,SALINE                                  ,,,,,,,,,,15,5490,616,13,918,,49.32,,30,4,71,14,,,,,,
261339,01-JAN-16,10-MAR-16,As Submitted,SOUTHEAST HEALTH CENTER OF REYNOLDS     ,100 HIGHWAY 21 N                        ,,ELLINGTON                               ,MO                                      ,63638                                   ,REYNOLDS                                ,,,,,,,,,,8,568,32,3,50,,42.55,,12,1,18,,,,,,,
271315,01-OCT-15,30-SEP-16,As Submitted,FORT BELKNAP HEALTH CENTER              ,RR1                                     ,,HARLEM                                  ,MT                                      ,59523                                   ,BLAINE                                  ,,,,,,,,,,6,2196,7,,18,,163,,3,,11,,,,,,,
271329,01-OCT-15,30-SEP-16,As Submitted,MADISON VALLEY MEDICAL CENTER           ,217 NORTH MAIN                          ,,ENNIS                                   ,MT                                      ,59019                                   ,MADISON                                 ,,,,,,,,,,10,3660,1042,31,1329,,38,,100,9,170,,,,,,,
271337,01-OCT-15,30-SEP-16,As Submitted,NORTHERN ROCKIES MEDICAL CENTER         ,802 SECOND STREET SE                    ,,CUTBANK                                 ,MT                                      ,59427                                   ,GLACIER                                 ,,,,,,,,,,20,7320,461,112,816,,61.66,,106,55,217,,,,,,,
271339,01-OCT-15,30-SEP-16,As Submitted,CROW/NORTHERN CHEYENNE INDIAN HOSPIT    ,1010 SOUTH 7650 EAST                    ,09                                      ,CROW AGENCY                             ,MT                                      ,59022                                   ,BIG HORN                                ,,,,,,,,,,24,8784,97,,432,,338,,36,,165,,,,,,,
281319,01-OCT-15,30-SEP-16,As Submitted,JEFFERSON COMMUNITY HEALTH CENTER       ,2200 NORTH H STREET                     ,277                                     ,FAIRBURY                                ,NE                                      ,68352-                                  ,JEFFERSON                               ,,,,,,,,,,17,6222,1080,39,1394,,115.29,,125,13,200,,,,,,,
281320,01-OCT-15,30-SEP-16,As Submitted,MEMORIAL COMMUNITY HEALTH  INC.         ,1423 7TH STREET                         ,,AURORA                                  ,NE                                      ,68818-                                  ,HAMILTON                                ,,,,,,,,,,14,5124,1151,62,1467,,193.12,,121,2,213,15,,,,,,
281330,01-OCT-15,30-SEP-16,As Submitted,WARREN MEMORIAL HOSPITAL                ,905 2ND STREET                          ,,FRIEND                                  ,NE                                      ,68359                                   ,SALINE                                  ,,,,,,,,,,12,4392,659,,976,,27.58,,9,,10,,,,,,,
281334,01-OCT-15,30-SEP-16,As Submitted,BOONE COUNTY HEALTH CENTER              ,723 WEST FAIRVIEW                       ,,ALBION                                  ,NE                                      ,68620-                                  ,BOONE                                   ,,,,,,,,,,25,9150,2459,96,3234,,176.78,,361,33,551,,,,,,,
281336,01-OCT-15,30-SEP-16,As Submitted,YORK GENERAL HOSPITAL INC               ,2222 LINCOLN AVENUE                     ,,YORK                                    ,NE                                      ,68467-                                  ,YORK                                    ,,,,,,,,,,25,9150,2135,216,3162,,224.43,,490,45,806,,,,,,,
281339,01-OCT-15,30-SEP-16,As Submitted,MEMORIAL HEALTH CARE SYSTEMS            ,300 NORTH COLUMBIA AVENUE               ,,SEWARD                                  ,NE                                      ,68434-                                  ,SEWARD                                  ,,,,,,,,,,24,8784,2203,22,2832,,157.84,,312,4,476,13,,,,,,
281341,01-OCT-15,30-SEP-16,As Submitted,CHADRON COMMUNITY HOSPITAL              ,825 CENTENNIAL DRIVE                    ,,CHADRON                                 ,NE                                      ,69337-9400                              ,DAWES                                   ,,,,,,,,,,25,9150,976,266,1990,,121.08,,209,90,515,,,,,,,
