PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
223027,01-JUL-11,30-JUN-12,Settled,BRAINTREE REHABILITATION HOSPITAL       ,250 POND STREET                         ,,BRAINTREE                               ,MA                                      ,02184                                   ,NORFORK                                 ,,,,,,,,,,187,68442,23161,3805,35539,,584.39,,1533,68,2269,,,,,,,
223029,01-OCT-10,30-SEP-11,Reopened,FAIRLAWN REHABILITATION HOSPITAL        ,189 MAY STREET                          ,,WORCESTER                               ,MA                                      ,01602-4399                              ,WORCESTER                               ,,,,,,,,,,110,40150,21110,,29067,,329.74,,1600,136,2114,,,,,,,
223030,01-JAN-11,31-DEC-11,Settled,REHABILITATION HOSPITAL OF WESTERN M    ,14 CHESTNUT PLACE                       ,,LUDLOW                                  ,MA                                      ,01056                                   ,HAMPDEN                                 ,,,,,,,,,,53,19345,14279,507,16516,,173.4,,1096,43,1278,,,,,,,
223032,01-OCT-10,30-SEP-11,Settled,REHAB HOSPITAL OF CAPE & ISLANDS        ,311 SERVICE ROAD                        ,,EAST SANDWICH                           ,MA                                      ,02537                                   ,BARNSTABLE                              ,,,,,,,,,,60,21900,9411,,14030,,243.37,,707,22,1025,,,,,,,
223034,01-OCT-10,30-SEP-11,Settled,SPAULDING REHABILITATION HOSPITAL       ,125 NASHUA STREET                       ,,BOSTON                                  ,MA                                      ,02114                                   ,SUFFOLK                                 ,,,,,,,,,41086,195,71175,18550,11546,53821,13.08,887.59,,974,162,2341,,,,,,,
223300,01-OCT-10,30-SEP-11,Settled,FRANCISCAN HOSPITAL FOR CHILDREN        ,30 WARREN STREET                        ,,BOSTON                                  ,MA                                      ,02114                                   ,ESSEX                                   ,,,,,,,,,,112,40880,25,5889,20389,,476.38,,2,238,738,,,,,,,
223302,01-OCT-10,30-SEP-11,Settled,CHILDRENS HOSPITAL CORPORATION          ,300 LONGWOOD AVENUE                     ,,BOSTON                                  ,MA                                      ,02115                                   ,SUFFOLK                                 ,,,,,,,,,82935,395,144175,1907,36146,106474,331.95,6233,,212,5829,17173,,,,,,,
223303,30-MAR-11,31-DEC-11,Settled,THE SHRINERS HOSPITAL FOR CHILDREN      ,516 CAREW                               ,,SPRINGFIELD                             ,MA                                      ,01104                                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223304,20-JUN-11,31-DEC-11,Settled,THE SHRINERS  HOSPITAL FOR CHILDREN     ,51 BLOSSOM ST                           ,,BOSTON                                  ,MA                                      ,02114-2699                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224001,01-JUL-11,30-JUN-12,Settled,TAUNTON STATE HOSPITAL                  ,60 HODGES AVENUE                        ,,TAUNTON                                 ,MA                                      ,02780                                   ,BRISTOL                                 ,,,,,,,,,,167,60402,959,6294,60188,,389.1,,29,106,279,,,,,,,
224007,01-OCT-10,30-SEP-11,Reopened,MCLEAN HOSPITAL                         ,115 MILL STREET                         ,,BELMONT                                 ,MA                                      ,02478                                   ,MIDDLESEX                               ,,,,,,,,,91605,328,119720,20297,3007,57416,21.72,1368.92,,1571,268,6081,,,,,,,
224013,01-JAN-11,31-DEC-11,Settled,THE ARBOUR HOSPITAL                     ,49 ROBINWOOD WAY                        ,,JAMAICA PLAINS                          ,MA                                      ,02130                                   ,SUFFOLK                                 ,,,,,,,,,,118,43070,9280,1693,40409,,253.5,,696,80,3510,,,,,,,
224018,01-JAN-11,31-DEC-11,Settled,HUMAN RESOURCE INSTITUTE                ,227 BABCOCK STREET                      ,,BOSTON                                  ,MA                                      ,02146                                   ,NORFOLK                                 ,,,,,,,,,,66,24090,9347,1339,23231,,161.3,,740,98,2134,,,,,,,
224021,01-JAN-11,31-DEC-11,Settled,FULLER MEMORIAL HOSPITAL                ,200 MAY STREET                          ,,SOUTH ATTLEBORO                         ,MA                                      ,02703                                   ,BRISTOL                                 ,,,,,,,,,,103,37595,8192,1006,33755,,215.9,,482,50,3323,,,,,,,
224022,01-SEP-11,31-AUG-12,Settled,BOURNEWOOD HOSPITAL                     ,300 SOUTH STREET                        ,,BROOKLINE                               ,MA                                      ,02167                                   ,NORFOLK                                 ,,,,,,,,,,90,32940,5575,14430,27924,,200.51,,575,2032,3661,,,,,,,
224023,01-JAN-11,31-DEC-11,Settled,WESTWOOD LODGE                          ,45 CLAPBOARD STREET                     ,,WESTWOOD                                ,MA                                      ,02090                                   ,WESTWOOD                                ,,,,,,,,,,245,89425,12813,3026,76027,,507.9,,1101,193,6598,,,,,,,
224028,01-JUL-11,30-JUN-12,Settled,CORRIGAN MENTAL HEALTH CENTER           ,49 HILLSIDE STREET                      ,,FALL RIVER                              ,MA                                      ,02720                                   ,BRISTOL                                 ,,,,,,,,,,16,5856,711,3818,5704,,94.49,,32,114,205,,,,,,,
224031,01-JUL-11,30-JUN-12,Settled,CAPE COD MENTAL HEALTH CENTER           ,380 COUNTY LANE                         ,,POCASSETT                               ,MA                                      ,02559                                   ,BARNSTABLE                              ,,,,,,,,,,16,5856,1158,3427,5764,,74.43,,58,112,239,,,,,,,
224032,01-JUL-11,30-JUN-12,Settled,WORCESTER STATE HOSPITAL                ,305 BELMONT STREET                      ,,WORCESTER                               ,MA                                      ,01604                                   ,WORCESTER                               ,,,,,,,,,,166,60756,539,14381,57550,,414.06,,28,153,371,,,,,,,
224033,01-JAN-11,31-DEC-11,Settled,BALDPATE HOSPITAL                       ,BALDPATE ROAD                           ,,GEORGETOWN                              ,MA                                      ,01833                                   ,ESSEX                                   ,,,,,,,,,,30,10950,2275,59,6094,,79,,295,1237,2329,,,,,,,
224038,01-JAN-11,31-DEC-11,Settled,WALDEN BEHAVIORAL CARE                  ,9 HOPE AVENUE                           ,,WALTHAM                                 ,MA                                      ,02453                                   ,SUFFOLK                                 ,,,,,,,,,,45,16425,2509,1993,13484,,124.65,,208,453,1435,,,,,,,
224039,01-OCT-10,30-SEP-11,Settled,WHITTIER PAVILION                       ,76 SUMMER STREET                        ,,HAVERHILL                               ,MA                                      ,01832                                   ,ESSEX                                   ,,,,,,,,,,65,23533,14044,1057,18266,,137.89,,1156,89,1574,,,,,,,
224040,01-JUL-11,30-JUN-12,Settled,FULLER MENTAL HEALTH CENTER             ,85 E. NEWTON STREET                     ,,BOSTON                                  ,MA                                      ,02118                                   ,SUFFOLK                                 ,,,,,,,,,,60,21960,1061,2927,21652,,174.2,,34,65,227,,,,,,,
230002,01-JUL-11,30-JUN-12,Settled w/Audit,ST. MARY MERCY HOSPITAL - LIVONIA       ,36475 FIVE MILE ROAD                    ,,LIVONIA                                 ,MI                                      ,48154                                   ,WAYNE                                   ,10817254,,,,,,,4305983,1124426,242,88896,38839,1770,65985,73.19,1361,,7939,1839,14748,,,,288,5,1182,422
230003,01-OCT-10,30-JUN-11,Settled,ZEELAND COMMUNITY HOPSITAL              ,100 S PINE STREET                       ,,ZEELAND                                 ,MI                                      ,49464                                   ,OTTAWA                                  ,,,,,,,,,,65,17745,1781,229,6183,,394,,406,38,1976,,,,,,,
230003,01-JUL-11,30-JUN-12,Settled,SPECTRUM HEALTH ZEELAND                 ,100 S PINE STREET                       ,,ZEELAND                                 ,MI                                      ,49464                                   ,OTTAWA                                  ,,,,,,,,,,57,20862,2319,246,8101,,359,,560,51,2733,,,,,,,
230004,01-JUL-11,30-JUN-12,Reopened,MHP - MERCY CAMPUS                      ,1500 E. SHERMAN BLVD.                   ,,MUSKEGON                                ,MI                                      ,49443-                                  ,MUSKEGON                                ,2118920,,,1258597,,,.0312,621754,336993,160,58560,18898,1203,37728,12.18,1826.46,,4449,303,9329,,,,,,,
230005,01-JAN-11,31-DEC-11,Settled,BIXBY MEDICAL CENTER                    ,818 RIVERSIDE AVENUE                    ,,ADRIAN                                  ,MI                                      ,49221-                                  ,LENAWEE                                 ,,,,1115863,,,.1059,,,88,32120,7687,1553,16328,,495.7,,1710,646,4770,,,,,,,
230013,01-JAN-11,31-DEC-11,Settled,DOCTORS HOSPITAL OF MICHIGAN            ,461 W. HURON                            ,,PONTIAC                                 ,MI                                      ,48341                                   ,OAKLAND                                 ,569763,,,554442,,,.12,625920,230936,47,17155,3067,618,6534,14.53,393.03,,699,143,1524,,,,,,813,
230015,01-JAN-11,31-DEC-11,Settled,THREE RIVERS HEALTH                     ,1111 WEST BROADWAY                      ,,THREE RIVERS                            ,MI                                      ,49093                                   ,ST. JOSEPH                              ,,,,425593,,,.1197,,,40,14600,2371,346,4961,,289.68,,677,136,1749,,,,,3,,116
230017,01-JAN-11,31-DEC-11,Settled w/Audit,BRONSON METHODIST HOSPITAL              ,601 JOHN STREET                         ,BOX 26                                  ,KALAMAZOO                               ,MI                                      ,49007-                                  ,KALAMAZOO                               ,8422645,,,14011620,,,.2349,2711109,815908,368,134320,31374,17899,105695,100.17,2654.41,,6925,1975,25049,,,,,,,
230019,01-JUL-11,30-JUN-12,Settled w/Audit,PROVIDENCE HOSPITAL                     ,16001 WEST NINE MILE ROAD               ,,SOUTHFIELD                              ,MI                                      ,48075-                                  ,OAKLAND                                 ,20618589,,,6643272,,,.0626,5916510,1934913,517,189103,64132,5372,145666,167.69,3644.52,,12771,1462,31942,,,,,9,820,306
230020,01-JAN-11,31-DEC-11,Settled w/Audit,OAKWOOD HOSPITAL AND MEDICAL CENTER     ,18108 OAKWOOD BLVD                      ,2500                                    ,DEARBORN                                ,MI                                      ,48124                                   ,WAYNE                                   ,12656840,,,18826369,,,.1678,6207803,1430116,595,217262,72877,11523,163954,109.81,3570.67,,12501,1573,31390,,,,,,,
230021,01-OCT-10,30-SEP-11,Reopened,LAKELAND MEDICAL CENTER  ST. JOSEPH     ,1234 NAPIER AVENUE                      ,,ST. JOSEPH                              ,MI                                      ,49085-                                  ,BERRIEN                                 ,226288,,,8222011,,,.1487,,,297,108405,31463,5080,61747,1.97,1981.71,,6873,854,17118,,,,,11,750,93
230022,01-JAN-11,31-DEC-11,Settled,COMMUNITY HEALTH CENTER BRANCH CTY      ,274 EAST CHICAGO STREET                 ,,COLDWATER                               ,MI                                      ,49036-                                  ,BRANCH                                  ,361935,,,686802,,,.0681,216428,157234,102,37230,6265,758,11538,6.13,507.29,,1543,452,3322,,,,106,,398,
230024,01-JAN-11,31-DEC-11,Reopened,SINAI-GRACE HOSPITAL                    ,6071 W. OUTER DRIVE                     ,,DETROIT                                 ,MI                                      ,48235                                   ,WAYNE                                   ,15801845,,,19215098,,,.3356,7284784,1953441,358,130740,41757,12259,92251,178.69,2096.58,,7053,5850,17272,,,,267,33,875,267
230029,01-JUL-11,30-JUN-12,Settled w/Audit,ST. JOSEPH MERCY HOSPITAL - OAKLAND     ,44405 WOODWARD AVENUE                   ,,PONTIAC                                 ,MI                                      ,48341                                   ,OAKLAND                                 ,13223663,,,7183113,,,.1013,6170410,1649590,361,132126,39818,5255,87046,107.16,2130.98,,7610,1120,19665,,,,,10,840,589
230030,01-JUL-11,30-JUN-12,Settled,MIDMICHIGAN MEDICAL CENTER-GRATIOT      ,300 E. WARWICK DRIVE                    ,,ALMA                                    ,MI                                      ,48801                                   ,GRATIOT                                 ,,,,1437654,,,.1148,,,132,48312,8469,780,16748,,661.01,,2034,201,4197,,,,,6,465,435
230031,01-JUL-11,30-JUN-12,Reopened,ST JOSEPH MERCY-PORT HURON              ,2601 ELECTRIC AVE                       ,,PORT HURON                              ,MI                                      ,48060-6518                              ,ST. CLAIR                               ,,,,586187,,,.0348,,,154,48084,10559,884,17582,,587.78,,2248,117,3992,,,,,2,,76
230035,01-JUL-11,30-JUN-12,Settled,SPECTRUM HEALTH UNITED                  ,SPECTRUM HEALTH UNITED                  ,615 SOUTH BOWER                         ,GREENVILLE                              ,MI                                      ,48838                                   ,MONTCALM                                ,,,,850430,,,.12,,,32,11712,4217,347,9047,,463.46,,1096,147,2955,,,,,,,
230036,01-JUL-11,30-JUN-12,Reopened,ALPENA REGIONAL MEDICAL CENTER          ,1501 W. CHISHOLM                        ,,ALPENA                                  ,MI                                      ,49707-                                  ,ALPENA                                  ,,,,978013,,,.0605,,,96,35136,10139,892,16248,,764.8,,2090,183,3765,,,,,,585,191
230037,01-JUL-11,30-JUN-12,Settled,HILLSDALE COMMUNITY HEALTH CENTER       ,168 SOUTH HOWELL STREET                 ,,HILLSDALE                               ,MI                                      ,49242-2081                              ,HILLSDALE                               ,383547,,,824089,,,.1076,178639,51285,53,19398,4721,383,10084,5,318.57,,1256,89,2902,,,,,,396,
230038,01-JUL-11,30-JUN-12,Settled w/Audit,SPECTRUM HEALTH  HOSPITALS              ,100 MICHIGAN NE                         ,,GRAND RAPIDS                            ,MI                                      ,49503-                                  ,KENT                                    ,21519501,,,23349152,,,.1813,5657136,1523483,994,365338,76374,31196,286941,227.05,7768,,14518,4878,56239,,,,,,,
230040,01-OCT-10,30-SEP-11,Settled,PENNOCK HOSPITAL                        ,1009 WEST GREEN ST                      ,,HASTINGS                                ,MI                                      ,49058-                                  ,BARRY                                   ,,,,278324,,,.0419,,,89,32485,5175,427,10824,,405.82,,1144,114,2673,,,,,,,
230041,01-OCT-10,30-SEP-11,Settled w/Audit,BAY REGIONAL MEDICAL CENTER             ,1900 COLUMBUS AVENUE                    ,,BAY CITY                                ,MI                                      ,48708                                   ,BAY                                     ,778797,,,3127878,,,.0475,354208,89792,356,129940,41297,2851,69067,12.26,1664.95,,7779,540,16008,,,,,4,1138,251
230046,01-JUL-11,30-JUN-12,Settled w/Audit,UNIV OF MI HOSPITALS & HLTH CTRS        ,2301 COMMONWEALTH BLVD                  ,,ANN ARBOR                               ,MI                                      ,48105-1500                              ,WASHTENAW                               ,57100986,,,23347762,,,.1936,13538169,9048673,825,302071,74581,28582,259929,864.38,14447.54,,12133,3591,43193,,,,,46,1199,537
230047,01-JAN-11,31-DEC-11,Settled w/Audit,HENRY FORD MACOMB HOSPITAL              ,215 NORTH AVENUE                        ,,MT. CLEMENS                             ,MI                                      ,48043                                   ,MACOMB                                  ,13171589,,,2861501,,,.0337,4717012,1118022,474,173026,56773,5781,112861,116.48,2962.36,,11135,1352,26768,,,,,72,2162,1575
230053,01-JAN-11,31-DEC-11,Amended,HENRY FORD HEALTH SYSTEM D/B/A HENR     ,ONE FORD PLACE                          ,,DETROIT                                 ,MI                                      ,48202                                   ,WAYNE                                   ,51956337,,,17166706,,,.1688,18765820,11309779,782,285572,70644,19274,222154,586.69,10173.73,,11478,2493,39892,,,,,,,
230054,01-JUL-11,30-JUN-12,Settled,MARQUETTE GENERAL HOSPITAL              ,420 W MAGNETIC STREET                   ,,MARQUETTE                               ,MI                                      ,49855                                   ,MARQUETTE                               ,1070656,,,3373877,,,.1104,496014,231600,210,76860,15105,2817,37921,17.99,1554.6,,3219,461,7238,,,,,5,1436,451
230055,01-JAN-11,31-DEC-11,Reopened,DICKINSON COUNTY HEALTHCARE SYSTEM      ,1721 S. STEPHENSON AVENUE               ,,IRON MOUNTAIN                           ,MI                                      ,49801-                                  ,DICKINSON                               ,,,,792508,,,.0863,,,96,35040,6646,702,12758,,582.11,,1481,195,3338,,,,,,,
230058,01-JUL-11,30-JUN-12,Settled,MERCY NORTH - GRAYLING                  ,1110 MICHIGAN AVENUE                    ,,GRAYLING                                ,MI                                      ,49738                                   ,CRAWFORD COUNTY                         ,,,,1006210,,,.12,,,58,21228,4744,361,9104,,376.92,,1557,122,3096,,,,,,,
230059,01-JUL-11,30-JUN-12,Settled w/Audit,SAINT MARYS HEALTH CARE                 ,200 JEFFERSON SE                        ,,GRAND RAPIDS                            ,MI                                      ,49503-4502                              ,KENT                                    ,9376052,,,5865219,,,.1379,1904026,774845,235,86010,21292,4372,63963,74.98,2002,,5208,1417,18493,,,,,,3758,
230066,01-JUL-11,30-JUN-12,Settled,MHP - HACKLEY CAMPUS                    ,1700 CLINTON STREET                     ,3302                                    ,MUSKEGON                                ,MI                                      ,49442-5502                              ,MUSKEGON                                ,21188,,,3482089,,,.268,54108,26974,169,61697,7381,1947,28192,8.5,999.62,,1803,451,7613,,,,,12,960,380
230069,01-JUL-11,30-JUN-12,Reopened,SJMHS - LIVINGSTON                      ,620 BRYON ROAD                          ,,HOWELL                                  ,MI                                      ,48843                                   ,LIVINGSTON                              ,2455625,,,,,,,870264,763623,61,22326,5602,207,10219,29.15,570.82,,1537,61,3212,,,,,,,
230070,01-JUL-11,30-JUN-12,Settled w/Audit,COVENANT MEDICAL CENTER                 ,1447 NORTH HARRISON                     ,,SAGINAW                                 ,MI                                      ,48602                                   ,SAGINAW                                 ,4803767,,,15094162,,,.1811,2209390,552607,487,160910,55749,9821,124732,63.32,3472.59,,10874,1501,26823,,,,,104,,810
230071,01-NOV-10,31-OCT-11,Settled,STRAITH HOSPITAL FOR SPECIAL SURGER     ,23901 LAHSER ROAD                       ,,SOUTHFIELD                              ,MI                                      ,48033                                   ,OAKLAND                                 ,,,,,,,,,,34,12410,4141,,4680,,,,471,,610,,,,,,,
230072,01-APR-11,31-MAR-12,Settled,HOSPITAL                                ,602 MICHIGAN AVENUE                     ,,HOLLAND                                 ,MI                                      ,49423-                                  ,OTTAWA                                  ,,,,1614715,,,.1162,,,170,62220,7135,2766,26646,,1287,,1861,649,7288,,,,177,,694,
230075,01-JUL-11,31-DEC-11,Reopened,BRONSON BATTLE CREEK                    ,300 NORTH AVE                           ,,BATTLE CREEK                            ,MI                                      ,49016                                   ,CALHOUN                                 ,,,,2098074,,,.1236,,,204,37536,8803,964,18587,,572,,2204,224,5262,,,,,,269,
230077,01-JUL-11,30-JUN-12,Reopened,ST. MARYS OF MICHIGAN                   ,800 S WASHINGTON                        ,,SAGINAW                                 ,MI                                      ,48601                                   ,SAGINAW                                 ,2467033,,,2662246,,,.0511,1228809,397309,247,90402,33276,3175,60884,28.36,1826.27,,5692,378,11178,,,,,,,
230078,01-OCT-10,30-SEP-11,Settled,COMMUNITY HOSPITAL/WATERVLIET           ,400 MEDICAL PARK DRIVE                  ,,WATERVLIET                              ,MI                                      ,49098-                                  ,BERRIEN                                 ,,,,101301,,,.0552,,,44,16060,1179,33,2266,,172.3,,348,10,721,,,,,,,128
230080,01-OCT-10,30-SEP-11,Reopened,CENTRAL MICHIGAN COMMUNITY HOSPITAL     ,1221 SOUTH DRIVE                        ,,MT PLEASANT                             ,MI                                      ,48858                                   ,ISABELLA                                ,,,,1136821,,,.118,,,78,28470,6130,477,13191,,564.72,,1692,173,4327,,,,,,,
230081,01-JUL-11,30-JUN-12,As Submitted,MERCY NORTH - CADILLAC                  ,400 HOBART ST                           ,,CADILLAC                                ,MI                                      ,49601                                   ,WEXFORD                                 ,,,,1092513,,,.0863,,,82,30012,6584,365,12344,,459.82,,1960,95,3756,,,,,,,
230085,01-JUL-11,30-JUN-12,Settled,SOUTH HAVEN COMMUNITY HOSPITAL          ,955 S. BAILEY                           ,,SOUTH HAVEN                             ,MI                                      ,49090                                   ,VAN BUREN                               ,,,,247799,,,.12,,,29,10614,1018,606,3642,,256.7,,322,120,1106,,,,,,,
230089,01-JAN-11,31-DEC-11,Reopened,BEAUMONT HOSPITAL  GROSSE POINTE        ,468 CADIEUX ROAD                        ,,GROSSE POINTE                           ,MI                                      ,48230                                   ,WAYNE                                   ,1091700,,,1467536,,,.0411,930531,215788,230,83880,21876,1620,42165,14.27,1031.38,,4726,424,10968,,,,,,,
230092,01-JUL-11,30-JUN-12,Settled,W.A. FOOTE MEMORIAL HOSPITAL            ,205 N. EAST AVENUE                      ,,JACKSON                                 ,MI                                      ,49201-                                  ,JACKSON                                 ,,,,6677244,,,.121,,,365,133590,35145,6187,78110,,2823.26,,7423,965,17324,,,,,,1139,
230093,01-JUL-11,30-JUN-12,Settled,MECOSTA COUNTY MEDICAL CENTER           ,605 OAK STREET                          ,,BIG RAPIDS                              ,MI                                      ,49307-2099                              ,MECOSTA                                 ,,,,546958,,,.12,,,37,13542,2215,303,7024,,382.35,,748,40,1252,,,,,2,,126
230095,01-APR-11,31-MAR-12,Settled,WEST BRANCH REGIONAL MEDICAL CENTER     ,2463 S. M-30                            ,,WEST BRANCH                             ,MI                                      ,48661-                                  ,OGEMAW                                  ,,,,,,,,,,88,32208,6623,192,9200,,286.01,,1510,46,2208,,,,,,,
230096,01-OCT-10,30-SEP-11,Reopened,STURGIS HOSPITAL  INC.                  ,916 MYRTLE STREET                       ,,STURGIS                                 ,MI                                      ,49091-                                  ,ST. JOSEPH                              ,,,,588380,,,.1367,,,49,17885,2749,477,5177,,249.95,,716,134,1630,,,,,,,
230097,01-JUL-11,30-JUN-12,Reopened,MUNSON MEDICAL CENTER                   ,1105 SIXTH STREET                       ,,TRAVERSE CITY                           ,MI                                      ,49684                                   ,GRAND TRAVERSE                          ,2393680,,,,,,,644227,256585,365,133590,48653,4525,100929,17,3219.18,,9633,959,23783,,,,,9,535,152
230099,01-JUL-11,30-JUN-12,Settled,MERCY MEMORIAL HOSPITAL                 ,718 NORTH MACOMB                        ,,MONROE                                  ,MI                                      ,48162                                   ,MONROE                                  ,,,,1611469,,,.0662,,,174,63684,18840,3135,37529,,1079.19,,3781,437,9183,,,,6,,663,
230100,01-JUL-11,30-JUN-12,Reopened,TAWAS ST. JOSEPH HOSPITAL               ,200 HEMLOCK / M-55                      ,0659                                    ,TAWAS CITY                              ,MI                                      ,48764-0659                              ,IOSCO                                   ,,,,627759,,,.12,,,49,17934,2738,337,5071,,362.26,,881,80,1747,,,,,,,
230101,01-OCT-10,30-SEP-11,Settled,ST. FRANCIS HOSPITAL                    ,3410 LUDINGTON STREET                   ,,ESCANABA                                ,MI                                      ,49829-0787                              ,DELTA                                   ,,,,458626,,,.085,,,48,17520,3961,418,7911,,451.66,,969,158,2038,,,,,,,
230104,01-JAN-11,31-DEC-11,Settled w/Audit,HARPER- HUTZEL HOSPITAL                 ,3990 JOHN R                             ,,DETROIT                                 ,MI                                      ,48201                                   ,WAYNE                                   ,20336697,,,24753089,,,.4152,8018650,2241164,410,149650,35052,10796,106200,285.46,2688.27,,6741,2052,20400,,,,922,,1155,
230105,01-JAN-11,31-DEC-11,Settled,NORTHERN MICHIGAN HOSPITAL              ,416 CONNABLE AVENUE                     ,,PETOSKEY                                ,MI                                      ,49770                                   ,EMMET                                   ,,,,917264,,,.0277,,,187,68255,16117,2408,32732,,1099,,3885,525,8570,,,,,10,,233
230106,01-JUL-11,30-JUN-12,Settled,SPECTRUM HEALTH GERBER                  ,212 S. SULLIVAN                         ,,FREEMONT                                ,MI                                      ,49412                                   ,NEWAYGO                                 ,,,,633075,,,.12,,,40,14640,2897,649,7486,,431.74,,796,724,2676,,,,,,,
230108,01-JUL-11,30-JUN-12,Settled,PORTAGE HEALTH SYSTEM                   ,500 CAMPUS DRIVE                        ,,HANCOCK                                 ,MI                                      ,49930-                                  ,HOUGHTON                                ,,,,282841,,,.0895,,,36,13176,2241,187,5269,,419.25,,533,47,1429,,,,,,,
230110,01-OCT-10,30-SEP-11,Reopened,MEMORIAL MEDICAL CENTER                 ,ONE ATKINSON DRIVE                      ,,LUDINGTON                               ,MI                                      ,49431-                                  ,MASON                                   ,,,,326464,,,.0505,,,66,24090,5465,340,9520,,390.48,,1035,66,2041,,,,,,323,
230117,01-JUL-11,30-JUN-12,Reopened,BORGESS MEDICAL CENTER                  ,1521 GULL ROAD                          ,,KALAMAZOO                               ,MI                                      ,49048                                   ,KALAMAZOO                               ,12743541,,,5363118,,,.0788,4342839,1640838,286,104676,31665,3872,69709,91.91,2116,,7539,897,20122,,,,,14,1454,338
230118,01-OCT-10,30-SEP-11,Reopened,HURON MEMORIAL HOSPITAL                 ,1100 SOUTH VAN DYKE                     ,,BAD AXE                                 ,MI                                      ,48413-                                  ,HURON                                   ,,,,432565,,,.0977,,,62,22630,2466,178,5116,,269.9,,732,29,1566,,,,,,,
230121,01-JAN-11,31-DEC-11,Settled,MEMORIAL HEALTHCARE                     ,826 WEST KING STREET                    ,,OWOSSO                                  ,MI                                      ,48867                                   ,SHIAWASSEE                              ,,,,1002648,,,.1067,,,107,39055,5329,1563,11287,,592.71,,1324,199,2622,,,,,,791,
230130,01-JAN-11,31-DEC-11,Reopened,WILLIAM BEAUMONT HOSPITAL - ROYAL OA    ,3601 WEST 13 MILE ROAD                  ,,ROYAL OAK                               ,MI                                      ,48073-6769                              ,OAKLAND                                 ,38937514,,,11380634,,,.0576,12294140,3321432,986,359762,127779,15299,283091,376.16,7812.8,,20980,2530,57588,,,,,29,980,1699
230132,01-JUL-11,30-JUN-12,Settled w/Audit,HURLEY MEDICAL CENTER                   ,ONE HURLEY PLAZA                        ,,FLINT                                   ,MI                                      ,48503-5993                              ,GENESEE                                 ,5151929,,,13123487,,,.4151,4030846,937056,361,132126,24241,11429,86657,107.05,2340.36,,3685,1871,15667,,,,,28,1229,263
230133,01-JAN-11,31-DEC-11,Reopened,OTSEGO MEMORIAL HOSPITAL                ,825 N CENTER AVENUE                     ,,GAYLORD                                 ,MI                                      ,49735                                   ,OTSEGO                                  ,,,,323900,,,.0702,,,46,16790,2688,255,5364,,356.35,,731,61,1577,,,,,,,
230141,01-OCT-10,30-SEP-11,Settled w/Audit,MCLAREN - FLINT                         ,401 S. BALLENGER                        ,,FLINT                                   ,MI                                      ,48532-                                  ,GENESEE                                 ,13880153,,,4286021,,,.0449,4591761,1159047,292,106580,47482,3344,83725,71.81,2232.24,,10068,1074,19970,,,,536,1,1269,281
230142,01-JAN-11,31-DEC-11,Settled w/Audit,ANNAPOLIS                               ,33155 ANNAPOLIS AVENUE                  ,,WYANE                                   ,MI                                      ,48184                                   ,WAYNE                                   ,2580227,,,4631526,,,.1771,1245602,357299,191,69516,19319,3015,39741,28.19,945.36,,3764,958,8714,,,,,,,
230144,01-JAN-11,31-DEC-11,Settled,FOREST HEALTH MEDICAL CENTER            ,135 SOUTH PROSPECT                      ,,YPSILANTI                               ,MI                                      ,48198-                                  ,WASHTENAW                               ,,,,,,,,,,24,8760,249,,1614,,54.5,,124,,780,,,,,,,
230146,01-JAN-11,31-DEC-11,Settled w/Audit,HENRY FORD WYANDOTTE HOSPITAL           ,2333 BIDDLE                             ,,WYANDOTTE                               ,MI                                      ,48192                                   ,WAYNE                                   ,5514394,,,3254560,,,.0641,2681379,524424,298,108770,34966,4504,70393,45.91,1893,,6843,1215,14930,,,,,27,2127,769
230151,01-JAN-11,31-DEC-11,Settled w/Audit,BOTSFORD HOSPTIAL                       ,28050 GRAND RIVER                       ,,FARMINGTON HILLS                        ,MI                                      ,48336                                   ,OAKLAND                                 ,13514274,,,4746007,,,.1026,6316616,1938488,280,102200,31529,3990,63714,153.03,1853.18,12.55,6294,882,15630,,,,,4,813,446
