PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
351306,01-JUL-10,30-JUN-11,Settled,COOPERSTOWN MEDICAL CENTER              ,1200 ROBERTS AVENUE NE                  ,,COOPERSTOWN                             ,ND                                      ,58425-7101                              ,GRIGGS                                  ,,,,,,,,,,18,6570,859,118,1157,,35.56,,91,3,106,,,,,,,
351308,01-JUL-10,30-JUN-11,Settled,NELSON COUNTY HEALTH SYSTEM-HOSPITAL    ,200 NORTH MAIN STREET                   ,367                                     ,MCVILLE                                 ,ND                                      ,58254-                                  ,NELSON                                  ,,,,,,,,,,19,6935,558,27,766,,20.24,,59,4,71,,,,,,,
351310,01-JUL-10,30-JUN-11,Settled,SAKAKAWEA MEDICAL CENTER                ,510 J8TH AVE NE                         ,,HAZEN                                   ,ND                                      ,58545                                   ,MERCER                                  ,,,,,,,,,,25,9125,789,9,1743,,93.8,,124,2,209,,,,,,,
351311,01-JUL-10,30-JUN-11,As Submitted,LISBON AREA HEALTH SERVICES             ,905 MAIN                                ,,LISBON                                  ,ND                                      ,58054                                   ,RANSOM                                  ,,,,,,,,,,25,9125,2799,2189,6708,,83.72,,297,12,407,,,,,,,
351314,01-JUL-10,30-JUN-11,Settled,JACOBSON MEMORIAL HOSPITAL              ,601 EAST STREET NORTH                   ,367                                     ,ELGIN                                   ,ND                                      ,58533-                                  ,GRANT                                   ,,,,,,,,,,21,7665,702,,760,,39.29,,111,,126,,,,,,,
351315,01-JUL-10,30-JUN-11,Settled,OAKES COMMUNITY HOSPITAL                ,314 SOUTH 8TH ST                        ,,OAKES                                   ,ND                                      ,58474                                   ,DICKEY                                  ,,,,,,,,,,20,7300,1677,22,1995,,77.41,,215,10,302,,,,,,,
351318,01-JUL-10,30-JUN-11,Settled,CARRINGTON HEALTH CENTER                ,800 NORTH FOURTH STREET                 ,,CARRINGTON                              ,ND                                      ,58421                                   ,FOSTER                                  ,,,,,,,,,,25,9125,1753,15,2271,,100.31,,277,6,361,,,,,,,
351320,01-JUL-10,30-JUN-11,As Submitted,UNITY MEDICAL CENTER                    ,164 WEST 13TH STREET                    ,,GRAFTON                                 ,ND                                      ,58237-                                  ,WALSH                                   ,,,,,,,,,,17,6205,1255,98,1618,,62.55,,147,12,217,,,,,,,
351322,01-JUL-10,30-JUN-11,Settled,ASHLEY MEDICAL CENTER                   ,612 CENTER AVENUE NORTH                 ,,ASHLEY                                  ,ND                                      ,58413-                                  ,MCINTOSH                                ,,,,,,,,,,20,7300,1025,459,1987,,56.7,,83,3,92,,,,,,,
351323,01-JUL-10,30-JUN-11,Settled,CAVALIER COUNTY MEMORIAL HOSPITAL       ,909 SECOND STREET                       ,,LANGDON                                 ,ND                                      ,58249-                                  ,CAVALIER                                ,,,,,,,,,,25,9125,1232,18,1492,,56.7,,258,7,266,,,,,,,
351324,01-JUL-10,30-JUN-11,Settled,MERCY HOSPITAL OF VALLEY CITY           ,570 CHAUTAQUA BOULEVARD                 ,,VALLEY CITY                             ,ND                                      ,58072                                   ,BARNES                                  ,,,,,,,,,,25,9125,2443,43,3560,,97.53,,234,17,3320,,,,,,,
351325,01-JUL-10,30-JUN-11,Settled,ST. LUKES HOSPITAL                      ,700 FIRST STREET SW                     ,10                                      ,CROSBY                                  ,ND                                      ,58730-                                  ,DIVIDE                                  ,,,,,,,,,,25,9125,894,61,1425,,40.7,,86,2,107,,,,,,,
351329,01-JUL-10,30-JUN-11,Settled,HILLSBORO MEDICAL CENTER                ,12 3RD STREET SE                        ,609                                     ,HILLSBORO                               ,ND                                      ,58045-                                  ,TRAILL                                  ,,,,,,,,,,16,5840,977,691,2659,,52.92,,85,6,135,,,,,,,
351331,01-JUL-10,30-JUN-11,Settled,TOWNER COUNTY MEDICAL CENTER            ,HWY 281 NORTH                           ,688                                     ,CANDO                                   ,ND                                      ,58324-0688                              ,TOWNER                                  ,,,,,,,,,,20,7300,601,17,979,,71.63,,102,6,148,,,,,,,
351333,01-JUL-10,30-JUN-11,Settled,MERCY HOSPITAL                          ,1031 7TH STREET                         ,,DEVILS LAKE                             ,ND                                      ,58301                                   ,RAMSEY                                  ,,,,,,,,,,25,9125,3412,1149,6083,,166.82,,402,288,1009,,,,,,,
351334,01-JUL-10,30-JUN-11,Settled w/Audit,MERCY MEDICAL CENTER                    ,1301 15TH AVENUE W                      ,,WILLISTON                               ,ND                                      ,58801                                   ,WILLIAMS                                ,,,,,,,,,,25,9125,2158,548,5671,,284.19,,490,159,1554,,,,,,,
351335,01-JUL-10,30-JUN-11,As Submitted,JAMESTOWN HOSPITAL                      ,419 FIFTH STREET NE                     ,,JAMESTOWN                               ,ND                                      ,58401                                   ,STUTSMAN                                ,,,,,,,,,,25,9125,1685,755,4241,,218.97,,520,187,1204,,,,,,,
351336,01-JUL-10,30-JUN-11,Settled w/Audit,ST JOSEPHS HOSPITAL & HEALTH CTR        ,30 WEST 7TH STREET                      ,,DICKINSON                               ,ND                                      ,58601                                   ,STARK                                   ,,,,,,,,,,25,9125,3541,374,6812,,255.56,,786,35,1628,,,,,,,
354003,01-JUL-10,30-JUN-11,Settled,ND STATE HOSPITAL                       ,2605 CIRCLE DRIVE                       ,,JAMESTOWN                               ,ND                                      ,58401                                   ,STUTSMAN                                ,,,,,,,,,,108,39420,3391,1760,32400,,466.51,,144,1760,32400,,,,,,,
360003,01-JUL-10,30-JUN-11,Settled w/Audit,UNIVERSITY HOSPITAL  INC.               ,234 GOODMAN STREET                      ,,CINCINNATI                              ,OH                                      ,45219-                                  ,HAMILTON                                ,29766311,,,17829559,,,.3104,6404252,1967494,400,145818,31154,19274,125677,370.2,3892,,6505,3627,26588,,,,357,,2422,
360006,01-JUL-10,30-JUN-11,Reopened,RIVERSIDE METHODIST HOSPITAL            ,3535 OLENTANGY RIVER ROAD               ,,COLUMBUS                                ,OH                                      ,43214                                   ,FRANKLIN                                ,14397553,,,5436091,,,.0457,3335953,879116,716,261466,58404,14039,181355,127.52,4912.29,,13179,1914,43263,,,,101,82,1031,350
360008,01-JUL-10,30-JUN-11,As Submitted,SOUTHERN OHIO MEDICAL CENTER            ,1248 KENNEYS LANE                       ,,PORTSMOUTH                              ,OH                                      ,45662-                                  ,SCIOTO                                  ,969148,,,4789760,,,.1519,706826,247303,174,63510,22006,2919,44815,16.72,1721.95,,4708,529,10671,,,,,13,,516
360011,01-JUL-10,30-JUN-11,Settled,MARION GENERAL                          ,100 MCKINLEY PARK DRIVE                 ,,MARION                                  ,OH                                      ,43202                                   ,MARION                                  ,,,,2626557,,,.1312,,,155,56575,11559,2793,26917,,879.89,,3039,299,7503,,,,36,,695,
360012,01-JUL-10,30-JUN-11,Settled,ST. ANNS HOSPITAL                       ,500 S.CLEVELAND AVE                     ,,WESTERVILLE                             ,OH                                      ,43081-                                  ,FRANKLIN                                ,742290,,,3129651,,,.0974,209155,63974,256,93096,17145,4637,69046,11.19,1379.11,,4156,863,17535,,,,,,,
360014,01-JUL-10,30-JUN-11,Reopened,OBLENESS MEMORIAL HOSPITAL              ,55 HOSPITAL DRIVE                       ,,ATHENS                                  ,OH                                      ,45701-2345                              ,ATHENS                                  ,910290,,,1152178,,,.1819,422925,292755,64,23360,3800,560,9405,17.13,429.73,,986,143,2660,,,,,,,
360017,01-JUL-10,30-JUN-11,Reopened,GRANT MEDICAL CENTER                    ,111 S. GRANT AVE                        ,,COLUMBUS                                ,OH                                      ,43215                                   ,FRANKLIN                                ,8503573,,,13732069,,,.2523,2860033,767949,383,139641,26764,15252,94264,84.37,2399.27,,6295,1799,22183,,,,,,,
360029,01-JUL-10,30-JUN-11,Settled,WOOD COUNTY HOSPITAL                    ,950 WEST WOOSTER STREET                 ,,BOWLING GREEN                           ,OH                                      ,43402-                                  ,WOOD                                    ,,,,238998,,,.034,,,102,37230,4104,442,12212,,567.73,,1130,136,3656,,,,,,,
360035,01-JUL-10,30-JUN-11,Reopened,MOUNT CARMEL HEALTH                     ,793 WEST STATE STREET                   ,,COLUMBUS                                ,OH                                      ,43222-                                  ,FRANKLIN                                ,8628865,,,5568781,,,.0671,2249402,652288,677,244169,45761,10792,157337,75.98,3563.74,,9595,1795,33596,,,,68,18,916,505
360048,01-JUL-10,30-JUN-11,Settled w/Audit,UNIV OF TOLEDO MEDL CENTER              ,3000 ARLINGTON AVENUE                   ,,TOLEDO                                  ,OH                                      ,43614-2589                              ,LUCAS                                   ,17271501,,,3163695,,,.0914,5027681,1409217,189,67525,21337,3896,49725,168.56,1893.4,,3922,677,10488,,,,110,28,479,591
360054,01-JUL-10,30-JUN-11,Settled,HOLZER MEDICAL CENTER                   ,100 JACKSON PIKE                        ,,GALLIPOLIS                              ,OH                                      ,45631-                                  ,GALLIA                                  ,,,,2600598,,,.1585,,,171,62415,10029,1443,20046,,665.84,,2750,277,7154,,,,,,,679
360085,01-JUL-10,30-JUN-11,Amended,THE OHIO STATE UNIVERSITY HOSPITAL      ,660 ACKERMAN ROAD - 4TH FLOOROR         ,183104                                  ,COLUMBUS                                ,OH                                      ,43218-3104                              ,FRANKLIN                                ,22974141,,,23347170,,,.2276,6450981,1177800,827,301663,60722,21196,225837,469.43,7004.33,,10609,2899,45183,,,,342,130,3175,1087
360132,01-JUL-10,30-JUN-11,Settled,FORT HAMILTON HOSPITAL                  ,630 EATON AVENUE                        ,,HAMILTON                                ,OH                                      ,45013-2767                              ,BUTLER                                  ,,,,1999394,,,.1056,,,159,56131,14103,2660,35861,,748.82,,2711,395,7734,,,,55,,671,43
360134,01-JUL-10,30-JUN-11,Reopened,GOOD SAMARITAN HOSPITAL                 ,375 DIXMYTH AVENUE                      ,,CINCINNATI                              ,OH                                      ,45206                                   ,HAMILTON                                ,5834180,,,7093528,,,.1495,2658914,731373,443,161695,25431,12116,118217,65.41,3333.2,,5346,7648,24455,,,,351,35,1885,527
360151,01-JUL-10,30-JUN-11,Settled w/Audit,AFFINITY MEDICAL CENTER                 ,875 8TH STREET                          ,,MASSILLON                               ,OH                                      ,44646                                   ,STARK                                   ,1876300,,,388686,,,.0352,656312,255561,108,39543,7097,1024,19478,23.98,576.69,,1528,432,3649,,,,20,1,396,183
360152,01-JUL-10,30-JUN-11,Settled,DOCTORS HOSPITAL                        ,5100 W. BROAD STREET                    ,,COLUMBUS                                ,OH                                      ,43228                                   ,FRANKLIN                                ,6408121,,,4149029,,,.2048,2426826,690280,170,61687,13370,5053,41113,109.87,1037.75,,2826,792,9454,,,,,,,
360163,01-JUL-10,30-JUN-11,Reopened,THE CHRIST HOSPITAL                     ,2139 AUBURN AVENUE                      ,,CINCINNATI                              ,OH                                      ,45219                                   ,HAMILTON                                ,9516820,,,3062266,,,.0446,2763719,819602,378,136259,37983,3659,99874,71.88,3056.95,,7426,884,25500,,,,208,17,2080,760
360179,01-JUL-10,30-JUN-11,Settled w/Audit,BETHESDA HOSPITAL                       ,619 OAK STREET                          ,,CINCINNATI                              ,OH                                      ,45206                                   ,HAMILTON                                ,4500115,,,1770302,,,.0309,1687092,410608,347,126655,33470,9834,97030,34.53,2779.1,,7446,4015,23507,,,,,16,,386
360185,01-JUL-10,30-JUN-11,Settled,SALEM COMMUNITY HOSPITAL                ,1995 EAST STATE STREET                  ,,SALEM                                   ,OH                                      ,44460-                                  ,COLUMBIANA                              ,,,,630284,,,.055,,,168,61320,8925,746,20879,,839,,1777,201,5208,,,,,,,
360210,01-JUL-10,30-JUN-11,Settled,GRADY MEMORIAL HOSPITAL                 ,561 W. CENTRAL AVENUE                   ,,DELAWARE                                ,OH                                      ,43015                                   ,DELAWARE                                ,,,,517725,,,.0856,,,61,22265,3358,959,9712,,441.43,,932,127,2625,,,,,,,
360242,01-JUL-10,30-JUN-11,Reopened,OHIO STATE UNIVERSITY JAMES CANCER H    ,300 WEST 10TH AVENUE                    ,,COLUMBUS                                ,OH                                      ,43201-                                  ,FRANKLIN                                ,,,,,,,,,220090,226,82244,18857,5112,64888,45.45,1696,,2987,724,10368,,,,,,,
360266,01-JUL-10,30-JUN-11,Settled,MOUNT CARMEL NEW ALBANY HOSPITAL        ,7333 SMITHS MILL ROAD                   ,,NEW ALBANY                              ,OH                                      ,43054                                   ,FRANKLIN                                ,,,,,,,,,,60,18426,2770,35,9740,,213.3,,1230,18,4708,,,,,,,
360271,01-JUL-10,30-JUN-11,Settled,UNIVERSITY POINTE SURGICAL HOSPITAL     ,7750 UNIVERSITY COURT                   ,,WEST CHESTER                            ,OH                                      ,45069-                                  ,BUTLER                                  ,,,,,,,,,,9,3285,13,1,178,,58.84,,10,1,158,,,,,,,
360348,01-JUL-10,30-JUN-11,Settled,DUBLIN METHODIST HOSPITAL               ,7500 HOSPITAL DRIVE                     ,,DUBLIN                                  ,OH                                      ,43016                                   ,FRANKLIN                                ,,,,,,,,,,79,28835,3306,1062,16523,,523.47,,1032,118,4720,,,,,,,
360354,01-JUL-10,30-JUN-11,Amended,WEST CHESTER MEDICAL CENTER             ,7700 UNIVERSITY DRIVE                   ,,WEST CHESTER                            ,OH                                      ,45069-2505                              ,BUTLER                                  ,,,,,,,,,,126,39366,9399,850,22827,,462.42,,2216,376,6034,,,,,,,
360358,21-MAY-10,30-JUN-11,Settled,DILEY RIDGE MEDICAL CENTER              ,7911 DILEY ROAD                         ,,CANAL WINCHESTER                        ,OH                                      ,43110                                   ,FRANKLIN                                ,,,,,,,,,,10,4060,47,1,148,,65.28,,20,1,65,,,,,,,
361305,01-JUL-10,30-JUN-11,Reopened,DOCTORS HOSPITAL NELSONVILLE            ,1950 MOUNT SAINT MARY DRIVE             ,,NELSONVILLE                             ,OH                                      ,45764-1151                              ,ATHENS                                  ,,,,,,,,,,25,9125,2363,44,3344,,151.7,,220,10,384,,,,,,,
361315,01-JUL-10,30-JUN-11,Reopened,HARDIN MEMORIAL HOSPITAL                ,921 E. FRANKLIN STREET                  ,,KENTON                                  ,OH                                      ,43326                                   ,HARDIN                                  ,,,,,,,,,,25,9125,2713,54,4198,,192,,554,15,1008,,,,,,,
361320,01-JUL-10,30-JUN-11,Settled,HOLZER MEDICAL CENTER JACKSON           ,500 BURLINGTON ROAD                     ,,JACKSON                                 ,OH                                      ,45640-                                  ,JACKSON                                 ,,,,,,,,,,24,8760,3016,430,5145,,262.4,,662,333,1572,,,,,,,
361325,01-JUL-10,30-JUN-11,Settled w/Audit,GALION COMMUNITY HOSPITAL               ,269 PORTLAND WAY SOUTH                  ,,GALION                                  ,OH                                      ,44833-2312                              ,CRAWFORD                                ,,,,,,,,,,25,9125,2994,170,6370,,455.24,,647,46,1629,,,,,1,,101
362004,01-JUL-10,30-JUN-11,Settled,DRAKE CENTER  INC.                      ,151 WEST GALBRAITH ROAD                 ,,CINCINNATI                              ,OH                                      ,45216-1096                              ,HAMILTON                                ,,,,,,,,,3391,166,60590,9546,5340,28664,3.78,507.62,,379,182,1128,,,,,,,
362015,01-JUL-10,30-JUN-11,As Submitted,GRACE HOSPITAL                          ,2307 WEST 14 STREET                     ,,CLEVELAND                               ,OH                                      ,44113-                                  ,CUYAHOGA                                ,,,,,,,,,,90,32900,8575,2775,17092,,144.3,,345,86,659,,,,,,,
362019,01-AUG-10,31-JUL-11,Settled,SSH - CINCINNATI  INC.                  ,375 DIXMYTH AVENUE 15TH FLOOR           ,,CINCINNATI                              ,OH                                      ,45220                                   ,HAMILTON                                ,,,,,,,,,,36,13140,5591,711,10357,,53.81,,217,58,412,,,,,,,
362021,01-SEP-10,31-AUG-11,Reopened,KINDRED HOSPITAL CENTRAL OHIO           ,335 GLESSNER AVENUE                     ,,MANSFIELD                               ,OH                                      ,44903                                   ,RICHLAND                                ,,,,,,,,,,33,12045,6228,1097,9659,,69,,242,31,360,,,,,,,
362022,01-SEP-10,31-AUG-11,Reopened,SSH - COLUMBUS INC.                     ,1087DENNISON AVENUE                     ,,COLUMBUS                                ,OH                                      ,43201                                   ,FRANKLIN                                ,,,,,,,,,,186,67890,15834,4584,33714,,362.94,,588,221,1255,,,,,,,
362026,01-SEP-10,31-AUG-11,Reopened,KINDRED HOSPITAL CLEVELAND GATEWAY      ,2351 EAST 22ND STREET  7TH FLOOR        ,,CLEVELAND                               ,OH                                      ,44115                                   ,CUYAHOGA                                ,,,,,,,,,,119,43435,9356,6185,22278,,219.5,,363,160,723,,,,,,,
362029,01-SEP-10,31-AUG-11,Settled,REGENCY HOSPITAL OF NORTH CENTRAL OH    ,155 5TH STREET NE                       ,,BARBERTON                               ,OH                                      ,44203-3332                              ,SUMMIT                                  ,,,,,,,,,,151,55115,20233,2210,33368,,330.37,,837,131,1420,,,,,,,
362034,01-SEP-10,31-AUG-11,Settled,REGENCY HOSPITAL OF CINCINNATI          ,311 STRAIGHT STREET                     ,,CINCINNATI                              ,OH                                      ,45219                                   ,HAMILTON                                ,,,,,,,,,,39,14235,4395,1246,7077,,69.32,,172,37,273,,,,,,,
362037,01-JUL-10,30-JUN-11,Settled,REGENCY HOSPITAL OF COLUMBUS            ,1430 SOUTH HIGH STREET  2ND FLOOR       ,,COLUMBUS                                ,OH                                      ,43207                                   ,FRANKLIN                                ,,,,,,,,,,43,15695,4362,1340,9607,,94.57,,168,83,391,,,,,,,
363300,01-JUL-10,30-JUN-11,Settled,CHILDRENS HOSPITAL MEDICAL CENTER       ,3333 BURNET AVENUE  MLC #4900           ,,CINCINNATI                              ,OH                                      ,45229-3039                              ,HAMILTON                                ,,,,,,,,,33888,479,174835,869,28986,114218,318.07,10782.85,,120,8086,17649,,,,,,,
363306,01-JUL-10,30-JUN-11,Reopened,CHILDRENS MEDICAL CENTER                ,ONE CHILDRENS PLAZA                     ,,DAYTON                                  ,OH                                      ,45404-                                  ,MONTGOMERY                              ,,,,,,,,,6235,155,56575,181,6056,29302,57.42,1443.35,,27,3858,6739,,,,,,,
364007,01-JUL-10,30-JUN-11,Settled,TWIN VALLEY BHO - COLUMBUS CAMPUS       ,1960 WEST BROAD STREET                  ,,COLUMBUS                                ,OH                                      ,43223                                   ,FRANKLIN                                ,,,,,,,,,,224,84161,4573,,70267,,553,,133,,1460,,,,,,,
364011,01-JUL-10,30-JUN-11,Settled,NORTHCOAST BHO                          ,1756 SAGAMORE ROAD                      ,,NORTHFIELD                              ,OH                                      ,44067                                   ,SUMMIT                                  ,,,,,,,,,,350,105360,2498,,91844,,642,,66,,1671,,,,,,,
364014,01-JUL-10,30-JUN-11,Settled,NORTHWEST - TOLEDO BHO                  ,930 SOUTH DETROIT AVENUE                ,,TOLEDO                                  ,OH                                      ,43699                                   ,LUCAS                                   ,,,,,,,,,,114,41610,2880,,33752,,235,,86,,405,,,,,,,
364015,01-JUL-10,30-JUN-11,Settled,APPALACHIAN BHO - ATHENS CAMPUS         ,100 HOSPITAL DRIVE                      ,,ATHENS                                  ,OH                                      ,45701                                   ,ATHENS                                  ,,,,,,,,,,88,32120,2049,,27709,,276,,136,,760,,,,,,,
364031,01-JUL-10,30-JUN-11,Settled,HEARTLAND BHO                           ,3000 ERIE STREET SOUTH                  ,,MASSILLON                               ,OH                                      ,44646                                   ,STARK                                   ,,,,,,,,,,130,47450,3105,,40852,,267,,134,,884,,,,,,,
364035,01-JUL-10,30-JUN-11,Settled,SUMMIT BHO                              ,1101 SUMMIT ROAD                        ,,CINCINNATI                              ,OH                                      ,45237                                   ,HAMILTON                                ,,,,,,,,,,280,102200,898,,92117,,448,,68,,539,,,,,,,
364040,01-JUL-10,30-JUN-11,Settled,MENTAL HEALTH SRVCS FOR CLARK COUNTY    ,1345 NORTH FOUNTAIN BLVD                ,,SPRINGFIELD                             ,OH                                      ,45504                                   ,CLARK                                   ,,,,,,,,,,16,5840,1222,1235,4504,,30.65,,191,231,796,,,,,,,
364044,01-JUL-10,30-JUN-11,Settled,LINDNER CENTER OF HOPE                  ,4075 OLD WESTERN ROW ROAD               ,,MASON                                   ,OH                                      ,45040-                                  ,WARREN                                  ,,,,,,,,,,48,17520,1663,,11100,,297.94,,176,,1673,,,,,,,
370001,01-JUL-10,30-JUN-11,Amended,HILLCREST MEDICAL CENTER                ,1120 SOUTH UTICA                        ,,TULSA                                   ,OK                                      ,74104                                   ,TULSA                                   ,4107317,,,18649588,,,.3444,1494603,347900,495,180675,31095,37092,122581,82.42,1910.6,,6586,7480,23292,,,,,45,,412
370002,01-JUN-10,31-MAY-11,Reopened,WOODWARD REGIONAL HOSPITAL              ,917 17TH STREET                         ,489                                     ,WOODWARD                                ,OK                                      ,73802                                   ,WOODWARD                                ,,,,290747,,,.0831,,,40,14600,3503,600,5633,,210.18,,675,247,1538,,,,,,,
370004,01-JUL-10,30-JUN-11,Settled,INTEGRIS BAPT. REGIONAL HEALTH CTR.     ,200 2ND AVE. SW                         ,,MIAMI                                   ,OK                                      ,74354                                   ,OTTAWA                                  ,,,,874767,,,.12,,,94,34310,4866,2276,9530,,255.3,,1367,685,3349,,,,10,,263,
370006,01-JUN-10,31-MAY-11,Settled w/Audit,PONCA CITY MEDICAL CENTER               ,1900 N 14TH STREET                      ,,PONCA CITY                              ,OK                                      ,74601                                   ,KAY                                     ,,,,1279733,,,.1519,,,77,28105,5546,3145,12200,,335.02,,1492,836,3580,,,,7,,149,
370008,01-JUL-10,30-JUN-11,Settled,NORMAN REGIONAL HOSPITAL                ,901 N PORTER                            ,,NORMAN                                  ,OK                                      ,73070-                                  ,CLEVELAND                               ,,,,2981469,,,.0679,,,452,147980,31923,12040,73527,,2188,,6058,3666,18841,,,,80,18,608,393
370011,01-JUL-10,30-JUN-11,Settled,MERCY HOSPITAL EL RENO                  ,2115 PARK VIEW DRIVE                    ,129                                     ,EL RENO                                 ,OK                                      ,73036-0129                              ,CANADIAN                                ,,,,141806,,,.12,,,48,17520,976,680,2534,,125,,276,198,733,,,,,,,
370013,01-JUL-10,30-JUN-11,Settled,MERCY HEALTH CENTER                     ,4300 WEST MEMORIAL ROAD                 ,,OKLAHOMA CITY                           ,OK                                      ,73120-8304                              ,OKLAHOMA                                ,,,,3186124,,,.0711,,,308,112420,33407,16232,86478,,1880.27,,5701,2092,14952,,,,,44,,870
370015,01-JUL-10,30-JUN-11,Settled,MAYES COUNTY MEDICAL CENTER             ,1111 EAST CENTER STREET                 ,,PRYOR                                   ,OK                                      ,74362                                   ,MAYES                                   ,,,,358391,,,.1754,,,35,12775,1707,681,3081,,274.54,,410,174,950,,,,,,,
370016,01-JUL-10,30-JUN-11,Amended,BASS BAPTIST HEALTH CENTER              ,600 SOUTH MONROE                        ,,ENID                                    ,OK                                      ,73702                                   ,GARFIELD                                ,196788,,,4341087,,,.3739,82308,35156,155,56575,7252,17015,32045,4.57,554.97,,1555,1112,4307,,,,3,,176,
370019,01-JUL-10,30-JUN-11,As Submitted,GREAT PLAINS REGIONAL MEDICAL CENTER    ,WEST THIRD AND LINCOLN                  ,2339                                    ,ELK CITY                                ,OK                                      ,73648-                                  ,BECKHAM                                 ,,,,557754,,,.12,,,34,12410,3572,1654,7532,,315.6,,809,521,2168,,,,7,,257,
370022,01-JUL-10,30-JUN-11,Settled,JACKSON COUNTY MEMORIAL HOSPITAL        ,1200 EAST PECAN                         ,,ALTUS                                   ,OK                                      ,73522-                                  ,JACKSON                                 ,,,,1422498,,,.1151,,,99,31903,8476,2413,14943,,651.31,,1954,676,3985,,,,,,,
370023,01-JUL-10,30-JUN-11,Settled,DUNCAN REGIONAL HOSPITAL                ,1407 WHISENANT DRIVE                    ,,DUNCAN                                  ,OK                                      ,74534-                                  ,STEPHENS                                ,,,,864471,,,.079,,,80,29200,7149,2298,13293,,397.18,,1907,694,3957,,,,2,6,189,254
370028,01-JUL-10,30-JUN-11,As Submitted,INTEGRIS BAPTIST MEDICAL CENTER         ,3300 NORTHWEST EXPRESSWAY               ,,OKLAHOMA CITY                           ,OK                                      ,73112                                   ,OKLAHOMA                                ,3514025,,,18560993,,,.2351,812635,188893,575,209964,45139,55065,151275,43.84,2391.19,,8263,4088,23250,,,,,,,
370029,01-JUL-10,30-JUN-11,Settled,INTEGRIS CLINTON HOSPITAL               ,100 NORTH 30TH                          ,,CLINTON                                 ,OK                                      ,73601                                   ,CUSTER                                  ,,,,380847,,,.12,,,45,16425,2121,1295,4508,,141.14,,646,597,1501,,,,,3,,122
370030,01-JUL-10,30-JUN-11,Settled,BLACKWELL REGIONAL HOSPITAL             ,710 SOUTH 13TH                          ,,BLACKWELL                               ,OK                                      ,74631                                   ,KAY                                     ,,,,237838,,,.1017,,,34,12410,2344,669,3919,,80.44,,433,175,1009,,,,,,,
370034,01-JUL-10,30-JUN-11,Settled,MCALESTER REGIONAL HEALTH CENTER        ,1 CLARK BASS BOULEVARD                  ,,MCALESTER                               ,OK                                      ,74501-                                  ,PITTSBURG                               ,,,,1787015,,,.1398,,,152,55480,8266,3250,15533,,592.31,,2055,891,4166,,,,,15,,356
370036,01-JUL-10,30-JUN-11,Settled,HARMON MEMORIAL HOSPITAL                ,400 EAST CHESTNUT                       ,,HOLLIS                                  ,OK                                      ,73550-0791                              ,HARMON                                  ,,,,206592,,,.12,,,22,8030,1828,185,2276,,106,,356,84,545,,,,,,,
370040,01-JUL-10,30-JUN-11,Reopened,EASTERN OKLAHOMA MEDICAL CENTER         ,105 WALL STREET                         ,,POTEAU                                  ,OK                                      ,74953                                   ,LEFLORE                                 ,,,,630636,,,.12,,,84,30660,6132,3443,11592,,156.62,,1141,798,2630,,,,,,,
370047,01-JUL-10,30-JUN-11,Settled,MERCY MEMORIAL HEALTH CENTER            ,1011 14TH AVE NW                        ,,ARDMORE                                 ,OK                                      ,73401-1889                              ,CARTER                                  ,,,,2567072,,,.1033,,,140,51100,19360,5296,34291,,733.89,,3387,1848,7331,,,,,14,,272
370048,01-JUL-10,30-JUN-11,Settled,MCCURTAIN MEMORIAL HOSPITAL             ,1301 EAST LINCOLN ROAD                  ,,IDABEL                                  ,OK                                      ,74745-                                  ,MCCURTAIN                               ,,,,441912,,,.12,,,77,31396,3019,1999,6033,,199.15,,863,627,1936,,,,2,,162,
370056,01-JUL-10,30-JUN-11,Settled,COMANCHE COUNTY MEMORIAL HOSPITAL       ,3401 W GORE                             ,,LAWTON                                  ,OK                                      ,73502-                                  ,COMANCHE                                ,558313,,,3736286,,,.1035,,,175,71905,24986,8966,49308,,1250.67,,4369,1742,10047,,,,9,21,275,296
370072,01-JUL-10,30-JUN-11,Settled,LATIMER COUNTY HOSPITAL                 ,806 HIGHWAY 2 NORTH                     ,,WILBURTON                               ,OK                                      ,74578-3625                              ,LATIMER                                 ,,,,172111,,,.162,,,33,12045,1033,174,1620,,104.5,,325,63,581,,,,,,,
