PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
241301,01-JUL-13,30-JUN-14,As Submitted,LAKEWOOD HEALTH CENTER                  ,600 MAIN AVENUE S                       ,,BAUDETTE                                ,MN                                      ,56623                                   ,LAKE OF THE WOODS                       ,,,,,,,,,,15,5475,1391,12,1625,,82.69,,113,4,165,10,,,,,,
241302,01-JUL-13,30-JUN-14,Settled,SANFORD MEDICAL CENTER WESTBROOK        ,920 BELL AVENUE                         ,,WESTBROOK                               ,MN                                      ,56183-                                  ,COTTONWOOD                              ,,,,,,,,,,8,2920,303,2,410,,34.13,,45,1,63,,,,,,,
241303,01-JUL-13,30-JUN-14,Settled,SANFORD HOSPITAL TRACY                  ,251 FIFTH STREET EAST                   ,,TRACY                                   ,MN                                      ,56175-                                  ,LYON                                    ,,,,,,,,,,25,9125,386,9,517,,59.82,,93,5,128,,,,,,,
241304,01-JUL-13,30-JUN-14,Settled,SANFORD MEDICAL CENTER WHEATON          ,401 12TH STREET NORTH                   ,,WHEATON                                 ,MN                                      ,56296-                                  ,TRAVERSE                                ,,,,,,,,,,15,5475,416,5,490,,43.09,,38,15,56,,,,,,,
241305,01-OCT-12,30-SEP-13,Settled,RIVERWOOD HEALTHCARE CENTER             ,200 BUNKER HILL DRIVE                   ,,AITKIN                                  ,MN                                      ,56431-1697                              ,AITKIN                                  ,,,,,,,,,,25,9125,2110,181,3703,,235.09,,521,144,1085,,,,,,,
241306,01-JAN-13,31-DEC-13,Reopened,RENVILLE COUNTY HOSPITAL AND CLINICS    ,611 EAST FAIRVIEW AVENUE                ,,OLIVIA                                  ,MN                                      ,56277-1397                              ,RENVILLE                                ,,,,,,,,,,25,9125,1211,23,1701,,90.13,,126,20,283,,,,,,,
241308,01-JAN-13,31-DEC-13,Settled,LAKE VIEW MEMORIAL HOSPITAL             ,11TH AVENUE & 4TH STREET                ,,TWO HARBORS                             ,MN                                      ,55616-1298                              ,LAKE                                    ,,,,,,,,,,17,6205,1645,3,2061,,97.17,,81,1,122,,,,,,,
241309,01-JUL-13,30-JUN-14,Settled,ESSENTIA HEALTH - SANDSTONE             ,109 COURT AVENUE SOUTH                  ,140                                     ,SANDSTONE                               ,MN                                      ,55072                                   ,PINE                                    ,,,,,,,,,,25,9125,573,21,847,,162.18,,107,23,200,,,,,,,
241311,01-OCT-12,30-SEP-13,Settled w/Audit,SIBLEY MEDICAL CENTER                   ,601 WEST CHANDLER                       ,620                                     ,ARLINGTON                               ,MN                                      ,55307-                                  ,SIBLEY                                  ,,,,,,,,,,20,7300,596,8,807,,61.43,,70,1,125,,,,,,,
241312,01-JAN-13,31-DEC-13,Settled,COOK HOSPITAL                           ,10 SOUTH 5TH STREET                     ,,COOK                                    ,MN                                      ,55723-9745                              ,ST. LOUIS                               ,,,,,,,,,,14,5110,697,28,1038,,78.3,,111,21,204,,,,,,,
241313,01-JUL-13,30-JUN-14,Settled,BRIDGES MEDICAL CENTER                  ,201 9TH STREET WEST                     ,,ADA                                     ,MN                                      ,56510-                                  ,NORMAN                                  ,,,,,,,,,,14,5110,354,4,414,,25.09,,39,1,46,1,,,,,,
241314,01-OCT-12,30-SEP-13,Settled,JOHNSON MEMORIAL HOSPITAL               ,1282 WALNUT STREET                      ,1022                                    ,DAWSON                                  ,MN                                      ,56232-                                  ,LAC QUI PARLE                           ,,,,,,,,,,20,7300,862,41,1104,,103.25,,84,14,142,,,,,,,
241315,01-JUL-13,30-JUN-14,Settled,SANFORD MEDICAL CENTER JACKSON          ,1430 NORTH HIGHWAY                      ,,JACKSON                                 ,MN                                      ,56143-                                  ,JACKSON                                 ,,,,,,,,,,14,5110,503,,698,,42.57,,71,,102,,,,,,,
241316,01-JAN-13,31-DEC-13,Reopened,NORTHERN ITASCA HOSPITAL DISTRICT       ,258 PINE TREE DRIVE                     ,,BIGFORK                                 ,MN                                      ,56628-0258                              ,ITASCA                                  ,,,,,,,,,,20,7300,821,62,1309,,134.73,,164,37,295,,,,,,,
241317,01-JAN-13,31-DEC-13,Settled,COOK COUNTY NORTH SHORE HOSPITAL        ,GUNFLINT TRIAL                          ,,GRAND MARAIS                            ,MN                                      ,55604-0010                              ,COOK                                    ,,,,,,,,,,16,5840,797,10,1176,,74.17,,81,11,124,,,,,,,
241318,01-OCT-12,30-SEP-13,Settled,ELY-BLOOMENSON COMMUNITY HOSPITAL       ,328 WEST CONAN                          ,,ELY                                     ,MN                                      ,55731-1198                              ,ST.LOUIS                                ,,,,,,,,,,22,8030,1026,51,1470,,85.84,,161,13,285,,,,,,,
241319,01-JAN-13,31-DEC-13,Settled,MURRAY COUNTY MEMORIAL HOSPITAL         ,2042 JUNIPER AVE                        ,,SLAYTON                                 ,MN                                      ,56172                                   ,MURRAY                                  ,,,,,,,,,,25,9125,900,10,1309,,103.85,,169,6,279,,,,,,,
241320,01-OCT-12,30-SEP-13,Settled,RIVERVIEW HEALTHCARE ASSOCIATION        ,123 SOUTH MINNESOTA                     ,,CROOKSTON                               ,MN                                      ,56716-                                  ,POLK                                    ,,,,,,,,,,25,9125,1721,386,3651,,298.77,,318,112,880,,,,,,,
241321,01-JUL-13,30-JUN-14,Settled,GRACEVILLE HEALTH CENTER                ,115 WEST SECOND STREET                  ,157                                     ,GRACEVILLE                              ,MN                                      ,56240-0157                              ,BIG STONE                               ,,,,,,,,,,15,5475,260,11,449,,55.16,,39,5,68,,,,,,,
241322,01-JAN-13,31-DEC-13,As Submitted,INTL FALLS MEMORIAL HOSPITAL            ,1400 HIGHWAY 71                         ,,INTERNATIONAL FALLS                     ,MN                                      ,56649-3525                              ,KOOCHICHING                             ,,,,,,,,,,25,9125,967,45,1580,,149.03,,217,11,423,,,,,,,
241323,01-JUN-13,31-MAY-14,Settled,MADELIA COMMUNITY HOSPITAL              ,121 DREW AVE SE                         ,,MADELIA                                 ,MN                                      ,56062-                                  ,WATONWAN                                ,,,,,,,,,,25,9125,672,10,1086,,64.71,,53,5,101,,,,,,,
241325,01-JAN-13,31-DEC-13,Settled,CHIPPEWA COUNTY-MONTEVIDEO HOSPITAL     ,824 NORTH 11TH STREET                   ,,MONTEVIDEO                              ,MN                                      ,56265-                                  ,CHIPPEWA                                ,,,,,,,,,,25,9125,1540,414,3255,,232.62,,327,108,777,,,,,,,
241326,01-JUL-13,30-JUN-14,Settled,LONG PRAIRIE MEMORIAL HOSPITAL          ,20 NINTH STREET SE                      ,,LONG PRAIRIE                            ,MN                                      ,56347                                   ,TODD                                    ,,,,,,,,,,24,8760,1107,99,2058,,124.83,,136,71,381,,,,,,,
241327,01-JAN-13,31-DEC-13,Settled,SLEEPY EYE MUNICIPAL HOSPITAL           ,400 FOURTH AVENUE NORTHWEST             ,,SLEEPY EYE                              ,MN                                      ,56085                                   ,BROWN                                   ,,,,,,,,,,16,3920,940,115,1542,,83.38,,186,33,355,,,,,,,
241328,01-JUL-13,30-JUN-14,As Submitted,SANFORD BAGLEY MEDICAL CENTER           ,203 4TH STREET NW                       ,,BAGLEY                                  ,MN                                      ,56621                                   ,CLEARWATER                              ,,,,,,,,,,25,9125,307,8,461,,71.98,,67,4,115,,,,,,,
241329,01-JAN-13,31-DEC-13,Settled,LAKEWOOD HEALTH SYSTEM                  ,49725 COUNTY 83                         ,,STAPLES                                 ,MN                                      ,56479                                   ,TODD                                    ,,,,,,,,,,25,9125,1626,537,5248,,474.92,,363,125,1826,,,,,,,
241330,01-JUL-13,30-JUN-14,Amended,MELROSE AREA HOSPITAL CENTRACARE        ,11 NORTH 5TH AVENUE WEST                ,,MELROSE                                 ,MN                                      ,56352                                   ,STEARNS                                 ,,,,,,,,,,25,9125,1038,37,1834,,134.04,,177,39,486,,,,,,,
241331,01-JUL-13,30-JUN-14,As Submitted,ALBANY AREA HOSPITAL                    ,300 THIRD AVENUE                        ,,ALBANY                                  ,MN                                      ,56307                                   ,STEARNS                                 ,,,,,,,,,,17,6205,606,6,903,,38.78,,100,2,173,,,,,,,
241332,01-MAY-13,30-APR-14,Settled,WINDOM AREA HOSPITAL                    ,HIGHWAYS 60 AND 71 NORTH                ,339                                     ,WINDOM                                  ,MN                                      ,56101                                   ,COTTONWOOD                              ,,,,,,,,,,25,9125,646,209,1434,,100.82,,116,57,307,,,,,,,
241333,01-JAN-13,31-DEC-13,Settled,MAYO CLINIC HEALTH SYS - ST. JAMES      ,1101 MOULTON & PARSONS DRIVE            ,,ST. JAMES                               ,MN                                      ,56081                                   ,WATONWAN                                ,,,,,,,,,,25,9125,1094,15,1606,,68.72,,76,7,124,,,,,,,
241334,01-JAN-13,31-DEC-13,Settled,RIVERS EDGE HOSPITAL AND CLINIC         ,1900 N SUNRISE DRIVE                    ,,ST. PETER                               ,MN                                      ,56082-                                  ,NICOLLET                                ,,,,,,,,,,17,6205,1126,23,1672,,122.99,,195,13,337,,,,,,,
241335,01-OCT-12,30-JUN-13,Reopened,ST. ELIZABETH HOSP. OF WABASHA  INC.    ,1200 FIFTH GRANT BLVD WEST              ,,WABASHA                                 ,MN                                      ,55981-                                  ,WABASHA                                 ,,,,,,,,,,17,4641,845,40,1491,,161.99,,121,13,272,,,,,,,
241335,01-JUL-13,30-JUN-14,As Submitted,ST. ELIZABETH HOSP. OF WABASHA  INC.    ,1200 FIFTH GRANT BLVD WEST              ,,WABASHA                                 ,MN                                      ,55981-                                  ,WABASHA                                 ,,,,,,,,,,17,6205,939,52,1805,,169.82,,157,17,368,,,,,,,
241336,01-OCT-12,30-SEP-13,Settled,KITTSON MEMORIAL HOSPITAL               ,1010 SOUTH BIRCH                        ,700                                     ,HALLOCK                                 ,MN                                      ,56728-                                  ,KITTSON                                 ,,,,,,,,,,15,5475,484,23,709,,80.34,,101,8,150,,,,,,,
241337,01-JAN-13,31-DEC-13,Settled,NORTH VALLEY HEALTH CENTER              ,109 SOUTH MINNESOTA STREET              ,,WARREN                                  ,MN                                      ,56762-                                  ,MARSHALL                                ,,,,,,,,,,12,7057,635,27,937,,52.52,,113,10,180,,,,,,,
241338,01-JAN-13,31-DEC-13,Amended,MAYO CLNIC HEALTH SYSTEM - LAKE CITY    ,500 WEST GRANT ST                       ,,LAKE CITY                               ,MN                                      ,55041                                   ,GOODHUE                                 ,,,,,,,,,,18,6570,1466,11,3351,,279.42,,130,29,299,,,,,,,
241339,01-JUL-13,30-JUN-14,Settled,HENDRICKS COMMUNITY HOSPITAL ASSOC      ,503 EAST LINCOLN STREET                 ,106                                     ,HENDRICKS                               ,MN                                      ,56136-                                  ,LINCOLN                                 ,,,,,,,,,,25,9125,851,5,1033,,56.75,,59,,80,,,,,,,
241340,01-JUL-13,30-JUN-14,Settled,ESSENTIA HEALTH - NORTHERN PINES        ,5211 HIGHWAY 110                        ,,AURORA                                  ,MN                                      ,55705-8714                              ,ST. LOUIS                               ,,,,,,,,,,16,5840,527,17,768,,92.91,,77,3,118,6,,,,,,
241341,01-OCT-12,30-SEP-13,Settled,APPLETON MUNICIPAL HOSPITAL             ,30 SOUTH BEHL STREET                    ,,APPLETON                                ,MN                                      ,56208                                   ,SWIFT                                   ,,,,,,,,,,15,5475,587,13,942,,70.02,,66,6,106,,,,,,,
241342,01-OCT-12,30-SEP-13,Settled,ORTONVILLE AREA HEALTH SERVICES         ,450 EASTVOLD AVENUE                     ,,ORTONVILLE                              ,MN                                      ,56278-                                  ,BIG STONE                               ,,,,,,,,,,25,9125,1192,119,1823,,61.39,,177,28,334,,,,,,,
241343,01-JAN-13,31-DEC-13,Settled,GRANITE FALLS HOSPITAL                  ,345 TENTH AVENUE                        ,,GRANITE FALLS                           ,MN                                      ,56241-                                  ,YELLOW MEDICINE                         ,,,,,,,,,,25,9125,1593,47,2289,,114.98,,220,33,397,,,,,,,
241344,01-OCT-12,30-SEP-13,Settled,LIFECARE MEDICAL CENTER                 ,715 DELMORE DRIVE                       ,,ROSEAU                                  ,MN                                      ,56751-                                  ,ROSEAU                                  ,,,,,,,,,,25,9125,1559,94,3490,,274.8,,229,27,718,,,,,,,
241345,01-JAN-13,31-DEC-13,As Submitted,MAYO CLINIC HEALTH SYSTEM - WASECA      ,100 FIFTH AVE W                         ,,WASECA                                  ,MN                                      ,56093                                   ,WASECA                                  ,,,,,,,,,,15,5475,1638,29,2445,,102.79,,86,11,145,,,,,,,
241346,01-JAN-13,31-DEC-13,Settled,CANNON FALLS MEDICAL CENTER - MAYO      ,1116 WEST MILL STREET                   ,,CANNON FALLS                            ,MN                                      ,55009                                   ,GOODHUE                                 ,,,,,,,,,,21,7665,1450,34,2588,,125.71,,112,15,349,,,,,,,
241347,01-JUL-13,30-JUN-14,Settled,SANFORD HOSPITAL CANBY                  ,112 SAINT OLAF AVENUE                   ,,CANBY                                   ,MN                                      ,56220-                                  ,YELLOW MEDICINE                         ,,,,,,,,,,25,9125,1601,113,2154,,86.76,,124,21,223,,,,,,,
241348,01-MAR-13,28-FEB-14,Settled,TYLER HEALTHCARE CENTER                 ,240 WILLOW STREET                       ,,TYLER                                   ,MN                                      ,56178-                                  ,LINCOLN                                 ,,,,,,,,,,21,7665,350,13,590,,65.06,,58,4,122,,,,,,,
241349,01-OCT-12,30-SEP-13,Settled,PAYNESVILLE AREA HOSPITAL               ,200 FIRST STREET WEST                   ,,PAYNESVILLE                             ,MN                                      ,56362-1496                              ,STEARNS                                 ,,,,,,,,,,25,9125,1237,50,2344,,181.54,,202,88,534,,,,,,,
241350,01-OCT-12,30-SEP-13,Amended,MERCY HOSPITAL & HEALTH CARE CENTER     ,710 KENWOOD AVENUE SOUTH                ,,MOOSE LAKE                              ,MN                                      ,55767-                                  ,CARLTON                                 ,,,,,,,,,,25,9125,1139,178,2638,,197.12,,249,53,692,,,,,,,
241351,01-JAN-13,31-DEC-13,Reopened,REDWOOD AREA HOSPITAL                   ,100 FALLWOOD ROAD                       ,,REDWOOD FALLS                           ,MN                                      ,56283                                   ,REDWOOD                                 ,,,,,,,,,,25,9125,1260,77,2306,,132.03,,214,7,495,,,,,,,
241352,01-JAN-13,31-DEC-13,Settled,MAYO CLINIC HLTH SYS - SPRINGFIELD      ,765 NORTH JACKSON                       ,,SPRINGFIELD                             ,MN                                      ,56087                                   ,BROWN                                   ,,,,,,,,,,24,8760,538,23,998,,62.83,,71,5,122,,,,,,,
241353,01-APR-13,31-MAR-14,As Submitted,CUYUNA REGIONAL MEDICAL CENTER          ,320 EAST MAIN STREET                    ,,CROSBY                                  ,MN                                      ,56441                                   ,CROW WING                               ,,,,,,,,,,25,9125,3107,983,6642,,520.69,,1029,298,2278,,,,,,,
241354,01-JAN-13,31-DEC-13,Amended,TRI COUNTY HOSPITAL                     ,415 JEFFERSON STREET NORTH              ,,WADENA                                  ,MN                                      ,56482                                   ,WADENA                                  ,,,,,,,,,,25,9125,1761,341,3776,,293.24,,429,176,934,,,,,,,
241355,01-JAN-13,31-DEC-13,As Submitted,GLENCOE REGIONAL HEALTH SERVICES        ,705 EAST 18TH STREEET                   ,,GLENCOE                                 ,MN                                      ,55336-                                  ,MCLEOD                                  ,,,,,,,,,,25,9125,1220,319,2608,,334.8,,249,109,641,,,,,,,
241356,01-OCT-12,30-SEP-13,Reopened,MILLE LACS HOSPITAL                     ,200 NORTH ELM ST                        ,,ONAMIA                                  ,MN                                      ,56359-                                  ,MILLE LACS                              ,,,,,,,,,,25,9125,1469,124,2670,,236.1,,260,34,607,,,,,,188,
241357,01-JUL-13,30-JUN-14,Settled,ESSENTIA HEALTH FOSSTON                 ,900 HILLIGOSS BOULEVARD SE              ,,FOSSTON                                 ,MN                                      ,56542-1599                              ,POLK                                    ,,,,,,,,,,24,8760,984,151,1933,,139.88,,188,114,482,,,,,,,
241358,01-OCT-12,30-SEP-13,Settled,CASS LAKE INDIAN HOSPITAL               ,RT 3                                    ,211                                     ,CASS LAKE                               ,MN                                      ,56633                                   ,CASS                                    ,,,,,,,,,,13,4745,70,,538,,,,14,,72,,,,,,,
241359,01-JUL-13,30-JUN-14,As Submitted,AVERA MARSHALL REGIONAL MEDICAL CTR     ,300 SOUTH BRUCE STREET                  ,,MARSHALL                                ,MN                                      ,56258-                                  ,LYON                                    ,,,,,,,,,,25,9125,1588,238,4948,,270.45,,435,115,1942,364,,,65,,432,
241360,01-JAN-13,31-DEC-13,Settled w/Audit,ESSENTIA HEALTH DEER RIVER              ,115 10TH AVENUE NE                      ,,DEER RIVER                              ,MN                                      ,56636-9703                              ,ITASCA                                  ,,,,,,,,,,20,7300,633,100,1528,,160.61,,146,19,390,,,,,,,
241361,01-JAN-13,31-DEC-13,Settled,MAYO CLINIC HEALTH SYS - NEW PRAGUE     ,301 SECOND STREET                       ,,NEW PRAGUE                              ,MN                                      ,56071-1799                              ,SCOTT                                   ,,,,,,,,,,20,7300,1987,179,3699,,179.64,,295,75,801,,,,,,,
241362,01-OCT-12,31-MAR-13,As Submitted,MONTICELLO BIG LAKE COMMUNITY HOSPIT    ,1013 HART BOULEVARD                     ,,MONTICELLO                              ,MN                                      ,55362-                                  ,WRIGHT                                  ,,,,,,,,,,25,4550,806,48,1547,,290.11,,157,20,416,,,,,,,57
241362,01-APR-13,30-JUN-13,Amended,CCH-MONTICELLO                          ,1013 HART BOULEVARD                     ,,MONTICELLO                              ,MN                                      ,55362-                                  ,WRIGHT                                  ,,,,,,,,,,25,2275,337,48,704,,290.11,,90,27,201,,,,,,,30
241362,01-JUL-13,30-JUN-14,Amended,CCH-MONTICELLO                          ,1013 HART BOULEVARD                     ,,MONTICELLO                              ,MN                                      ,55362-                                  ,WRIGHT                                  ,,,,,,,,,,25,9125,1485,57,3017,,295.83,,295,120,728,,,,,7,,124
241363,01-JAN-13,31-DEC-13,As Submitted,STEVENS COMMUNITY MEDICAL CENTER        ,400 EAST 1ST STREET                     ,660                                     ,MORRIS                                  ,MN                                      ,56267-                                  ,STEVENS                                 ,,,,,,,,,,25,9125,1834,297,3295,,245.79,,508,98,948,,,,,,,
241364,01-OCT-12,30-SEP-13,As Submitted,COMMUNITY MEMORIAL HOSPITAL             ,512 SKYLINE BOULEVARD                   ,,CLOQUET                                 ,MN                                      ,55720-                                  ,CARLTON                                 ,,,,,,,,,,22,8030,1992,165,3828,,298.82,,423,55,1102,,,,,,,
241365,01-JAN-13,31-DEC-13,Settled,SWIFT COUNTY - BENSON                   ,1815 WISCONSIN AVE                      ,,BENSON                                  ,MN                                      ,56215                                   ,SWIFT                                   ,,,,,,,,,,18,6570,734,21,1165,,68.08,,151,10,337,,,,,,,
241366,01-JAN-13,31-DEC-13,As Submitted,MEEKER COUNTY MEMORIAL HOSPITAL         ,612 SIBLEY AVENUE SOUTH                 ,,LITCHFIELD                              ,MN                                      ,55355-                                  ,MEEKER                                  ,,,,,,,,,,25,9125,1616,404,3521,,147.92,,346,111,834,,,,1,,149,
241367,01-JAN-13,31-DEC-13,As Submitted,FIRST LIGHT HEALTH SYSTEM               ,300 CLARK STREET                        ,,MORA                                    ,MN                                      ,55051-1950                              ,KANABEC                                 ,,,,,,,,,,25,9125,1347,206,3131,,308.38,,508,95,1310,,,,,,,
241368,01-DEC-12,30-JUN-13,Reopened,CCH - SAUK CENTRE                       ,125 NORTH ELM ST                        ,,SAUK CENTRE                             ,MN                                      ,56378                                   ,STEARNS                                 ,,,,,,,,,,24,5088,405,31,871,,119.35,,116,12,262,,,,,,,
241368,01-JUL-13,30-JUN-14,Settled,CCH - SAUK CENTRE                       ,125 NORTH ELM STREET                    ,,SAUK CENTRE                             ,MN                                      ,56378                                   ,STEARNS                                 ,,,,,,,,,,24,8760,818,69,1635,,123.2,,192,47,490,,,,,,,
241369,01-JAN-13,31-DEC-13,Settled,UNITED HOSPITAL DISTRICT                ,515 SOUTH MOORE STREET                  ,,BLUE EARTH                              ,MN                                      ,56013                                   ,FARIBAULT                               ,,,,,,,,,,24,8760,1572,120,2559,,181.65,,245,52,539,,,,,,,
241370,01-JUL-13,30-JUN-14,As Submitted,ST. GABRIELS HOSPITAL                   ,815 SE 2ND STREET                       ,,LITTLE FALLS                            ,MN                                      ,56345                                   ,MORRISON                                ,,,,,,,,,,25,9125,1813,201,4259,,278.28,,543,59,1316,,,,,,,
241371,01-JUL-13,30-JUN-14,Settled,SANFORD HOSPITAL LUVERNE                ,1000 N. KNISS                           ,1019                                    ,LUVERNE                                 ,MN                                      ,56156-2519                              ,ROCK                                    ,,,,,,,,,,25,9125,1496,100,2365,,117.43,,221,24,404,,,,,,,
241372,01-OCT-12,30-SEP-13,Settled,MADISON LUTHERAN HOME                   ,900 SECOND AVENUE                       ,,MADISON                                 ,MN                                      ,56256-                                  ,LAC QUI PARLE                           ,,,,,,,,,,12,4380,991,29,1572,,86.37,,128,9,221,,,,,,,
241373,01-OCT-12,30-SEP-13,Settled,PERHAM MEMORIAL HOSPITAL AND HOME       ,1000 CONEY STREET WEST                  ,,PERHAM                                  ,MN                                      ,56573                                   ,OTTERTAIL                               ,,,,,,,,,,25,9125,1476,169,2804,,27.55,,362,107,791,,,,,,,
241374,01-JUL-13,30-JUN-14,As Submitted,PIPESTONE COUNTY MEDICAL CENTER         ,916 4TH AVENUE SW                       ,,PIPESTONE                               ,MN                                      ,56164-                                  ,PIPESTONE                               ,,,,,,,,,,25,9125,917,39,1542,,159.78,,175,24,520,76,,,,,,
241375,01-JUL-13,30-JUN-14,Settled,MINNESOTA VALLEY HEALTH CENTER  INC.    ,621 SOUTH FOURTH STREET                 ,,LE SUEUR                                ,MN                                      ,56058-                                  ,LE SUEUR                                ,,,,,,,,,,9,3285,416,,551,,70.93,,15,,23,,,,,,,
241376,01-OCT-12,30-SEP-13,Settled,GLACIAL RIDGE HOSPITAL                  ,10 FOURTH AVENUE SE                     ,,GLENWOOD                                ,MN                                      ,56334-                                  ,POPE                                    ,,,,,,,,,,19,6935,1637,58,2922,,148.29,,299,7,555,,,,,,,
241377,01-JUL-13,30-JUN-14,As Submitted,ST. FRANCIS MEDICAL CENTER              ,2400 ST. FRANCIS DRIVE                  ,,BRECKENRIDGE                            ,MN                                      ,56520                                   ,WILKIN                                  ,,,,,,,,,,25,9125,2243,222,3691,,106.56,,355,25,731,,,,,,,
241378,01-JAN-13,31-DEC-13,Settled,NEW ULM MEDICAL CENTER                  ,1324 FIFTH STREET NORTH                 ,,NEW ULM                                 ,MN                                      ,56073                                   ,BROWN                                   ,,,,,,,,,,25,9125,1988,294,4952,,370.52,,749,558,1802,,,,93,,535,
241379,01-JAN-13,31-DEC-13,Settled,PRAIRIE RIDGE HOSPITAL                  ,930 1ST STREET                          ,5052                                    ,ELBOW LAKE                              ,MN                                      ,56531-                                  ,GRANT                                   ,,,,,,,,,,20,7300,416,2,618,,95.79,,92,1,151,,,,,,,
241380,01-JUL-13,30-JUN-14,As Submitted,ST. JOSEPHS AREA HEALTH SERVICES        ,600 PLEASANT DRIVE                      ,,PARK RAPIDS                             ,MN                                      ,56470                                   ,HUBBARD                                 ,,,,,,,,,,25,9125,2623,268,5708,,222.62,,579,80,1378,227,,,,,,
241381,01-JUL-13,30-JUN-14,As Submitted,SANFORD THIEF RIVER FALLS               ,120 LABREE AVENUE SOUTH                 ,,THIEF RIVER FALLS                       ,MN                                      ,56701-2819                              ,PENNINGTON                              ,,,,,,,,,,25,9125,1116,397,3708,,452.9,,386,52,1138,,,,136,,484,
241991,01-AUG-13,31-JUL-14,Settled,BEACON HAVEN                            ,1200 LONG LAKE ROAD                     ,,NEW BRIGHTON                            ,MN                                      ,55112-6430                              ,RAMSEY                                  ,,,,,,,,,,6,2190,165,,1033,,10.79,,9,,13,,,,,,,
242004,01-SEP-13,31-AUG-14,Settled,HEALTHEAST BETHESDA HOSPITAL            ,559 CAPITOL BOULEVARD                   ,,ST PAUL                                 ,MN                                      ,55103                                   ,RAMSEY                                  ,,,,,,,,,,140,51100,13914,3222,33219,,478.31,,485,84,1133,61,,,,,,
242005,01-JUL-13,30-JUN-14,Settled,REGENCY HOSPITAL OF MINNEAPOLIS LLC     ,1300 HIDDEN LAKE PARKWAY                ,,GOLDEN VALLEY                           ,MN                                      ,55422                                   ,HENNEPIN                                ,,,,,,,,,,92,33580,9335,2622,20602,,235.45,,302,113,628,,,,,,,
243300,01-JAN-13,31-DEC-13,Reopened,GILLETTE CHILDRENS SPECIALTY HEALTH     ,200 EAST UNIVERSITY                     ,,ST PAUL                                 ,MN                                      ,55113                                   ,RAMSEY                                  ,,,,,,,,,6772,60,21900,301,8506,12486,11.61,1115.6,5,54,810,2303,,,,,,,
243302,01-JAN-13,31-DEC-13,Settled,CHILDRENS HEALTH CARE                   ,2525 CHICAGO AVENUE SOUTH               ,,MINNEAPOLIS                             ,MN                                      ,55404-4518                              ,HENNEPIN                                ,,,,,,,,,313,383,134320,47,57801,95859,47.75,3390.64,,10,5394,13045,,,,,,,
243303,01-JAN-13,31-DEC-13,Settled,SHC-TWIN CITIES                         ,2025 EAST RIVER PARKWAY                 ,,MINNEAPOLIS                             ,MN                                      ,55414                                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244002,01-JUL-13,30-JUN-14,Settled,ANOKA-METRO REGIONAL TREATMENT CTR.     ,444 LAFAYETTE ROAD                      ,64979                                   ,ST. PAUL                                ,MN                                      ,55164-0979                              ,ANOKA                                   ,,,,,,,,,,136,51379,2981,4707,48503,,393.33,,63,4,354,,,,,,,
244005,01-JUL-13,30-JUN-14,Settled,CHILD & ADOLESCENT BEH. HEALTH SRVS.    ,444 LAFAYETTE ROAD                      ,64979                                   ,ST. PAUL                                ,MN                                      ,55164-0979                              ,KANDIYOHI                               ,,,,,,,,,,14,5110,,1467,2997,,48.77,,,36,64,,,,,,,
244010,01-JUL-13,30-JUN-14,Settled,CBHH- ST. PETER                         ,444 LAFAYETTE ROAD                      ,64979                                   ,ST. PAUL                                ,MN                                      ,55164-0979                              ,NICOLLET                                ,,,,,,,,,,16,5840,1151,1758,5209,,36.17,,40,47,126,,,,,,,
244011,01-JUL-13,30-JUN-14,Settled,ANNANDALE BEHAVIORAL HEALTH HSP         ,444 LAFAYETTE ROAD                      ,64979                                   ,ST. PAUL                                ,MN                                      ,55164-0979                              ,NICOLLET                                ,,,,,,,,,,16,5840,1151,1595,5257,,39.1,,27,45,118,,,,,,,
244012,01-JUL-13,30-JUN-14,Settled,ALEXANDRIA BEHAVORIAL HEALTH HSP        ,444 LAFAYETTE ROAD                      ,64979                                   ,ST. PAUL                                ,MN                                      ,55164-0979                              ,NICOLLET                                ,,,,,,,,,,16,5840,951,1817,5134,,37.01,,29,49,120,,,,,,,
