PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
241366,01-JAN-14,31-DEC-14,As Submitted,MEEKER COUNTY MEMORIAL HOSPITAL         ,612 SIBLEY AVENUE SOUTH                 ,,LITCHFIELD                              ,MN                                      ,55355-                                  ,MEEKER                                  ,,,,,,,,,,25,9125,1923,418,3576,,146.39,,384,117,830,,,,4,,148,
241367,01-JAN-14,31-DEC-14,As Submitted,FIRST LIGHT HEALTH SYSTEM               ,301 HIGHWAY 65 SOUTH                    ,,MORA                                    ,MN                                      ,55051-1950                              ,KANABEC                                 ,,,,,,,,,,25,9125,1265,193,3230,,307.04,,432,77,1214,159,,,,,,
241368,01-JUL-14,30-JUN-15,As Submitted,CCH - SAUK CENTRE                       ,125 NORTH ELM STREET                    ,,SAUK CENTRE                             ,MN                                      ,56378                                   ,STEARNS                                 ,,,,,,,,,,24,8760,770,91,1548,,121.28,,183,47,494,12,,,,,,
241369,01-JAN-14,31-DEC-14,Settled,UNITED HOSPITAL DISTRICT                ,515 SOUTH MOORE STREET                  ,,BLUE EARTH                              ,MN                                      ,56013                                   ,FARIBAULT                               ,,,,,,,,,,24,8760,1571,28,2530,,172.83,,251,13,489,,,,,,,
241370,01-JUL-14,30-JUN-15,As Submitted,ST. GABRIELS HOSPITAL                   ,815 SE 2ND STREET                       ,,LITTLE FALLS                            ,MN                                      ,56345                                   ,MORRISON                                ,,,,,,,,,,25,9125,1689,172,3675,,285.02,,480,38,1108,126,,,,,,
241371,01-JUL-14,30-JUN-15,As Submitted,SANFORD HOSPITAL LUVERNE                ,1000 N. KNISS                           ,1019                                    ,LUVERNE                                 ,MN                                      ,56156-2519                              ,ROCK                                    ,,,,,,,,,,25,9125,1573,140,2325,,115.55,,225,34,406,,,,,,,
241372,01-OCT-13,30-SEP-14,Settled,MADISON LUTHERAN HOME                   ,900 SECOND AVENUE                       ,,MADISON                                 ,MN                                      ,56256-                                  ,LAC QUI PARLE                           ,,,,,,,,,,12,4380,1310,14,1756,,90.69,,134,3,211,,,,,,,
241373,01-OCT-13,30-SEP-14,As Submitted,PERHAM MEMORIAL HOSPITAL AND HOME       ,1000 CONEY STREET WEST                  ,,PERHAM                                  ,MN                                      ,56573                                   ,OTTERTAIL                               ,,,,,,,,,,25,9125,1399,405,2919,,211.67,,342,109,744,,,,,,,
241374,01-JUL-14,30-JUN-15,As Submitted,PIPESTONE COUNTY MEDICAL CENTER         ,916 4TH AVENUE SW                       ,,PIPESTONE                               ,MN                                      ,56164-                                  ,PIPESTONE                               ,,,,,,,,,,25,9125,855,63,1679,,167.35,,185,30,537,65,,,,,,
241375,01-JUL-14,30-JUN-15,As Submitted,MINNESOTA VALLEY HEALTH CENTER  INC.    ,621 SOUTH FOURTH STREET                 ,,LE SUEUR                                ,MN                                      ,56058-                                  ,LE SUEUR                                ,,,,,,,,,,9,3285,440,,529,,82.99,,10,,17,,,,,,,
241376,01-OCT-13,30-SEP-14,As Submitted,GLACIAL RIDGE HOSPITAL                  ,10 FOURTH AVENUE SE                     ,,GLENWOOD                                ,MN                                      ,56334-                                  ,POPE                                    ,,,,,,,,,,19,6935,2159,146,3604,,162.21,,308,10,530,,,,,,,
241377,01-JUL-14,30-JUN-15,As Submitted,ST. FRANCIS MEDICAL CENTER              ,2400 ST. FRANCIS DRIVE                  ,,BRECKENRIDGE                            ,MN                                      ,56520                                   ,WILKIN                                  ,,,,,,,,,,25,9125,2199,249,3630,,91.31,,329,62,680,,,,,,,
241378,01-JAN-14,31-DEC-14,Amended,NEW ULM MEDICAL CENTER                  ,1324 FIFTH STREET NORTH                 ,,NEW ULM                                 ,MN                                      ,56073                                   ,BROWN                                   ,,,,,,,,,,19,6935,2251,253,4988,,373.85,,792,297,1846,230,,,93,,552,
241379,01-JAN-14,31-DEC-14,Settled,PRAIRIE RIDGE HOSPITAL                  ,930 1ST STREET                          ,5052                                    ,ELBOW LAKE                              ,MN                                      ,56531-                                  ,GRANT                                   ,,,,,,,,,,10,4890,471,5,667,,98.55,,108,1,146,4,,,,,,
241380,01-JUL-14,30-JUN-15,As Submitted,ST. JOSEPHS AREA HEALTH SERVICES        ,600 PLEASANT DRIVE                      ,,PARK RAPIDS                             ,MN                                      ,56470                                   ,HUBBARD                                 ,,,,,,,,,,25,9125,2448,250,5139,,220.69,,587,75,1342,205,,,,,,
241381,01-JUL-14,30-JUN-15,As Submitted,SANFORD THIEF RIVER FALLS               ,120 LABREE AVENUE SOUTH                 ,,THIEF RIVER FALLS                       ,MN                                      ,56701-2819                              ,PENNINGTON                              ,,,,,,,,,,25,9125,1333,580,3815,,421.73,,417,177,1214,,,,136,,611,
241991,01-AUG-14,31-JUL-15,Settled,BEACON HAVEN                            ,1200 LONG LAKE ROAD                     ,,NEW BRIGHTON                            ,MN                                      ,55112-6430                              ,RAMSEY                                  ,,,,,,,,,,6,2190,272,,1450,,13.03,,13,,27,,,,,,,
242004,01-SEP-14,31-AUG-15,As Submitted,HEALTHEAST BETHESDA HOSPITAL            ,559 CAPITOL BOULEVARD                   ,,ST PAUL                                 ,MN                                      ,55103                                   ,RAMSEY                                  ,,,,,,,,,,140,51100,14950,3908,35616,,503.6,,514,122,1233,128,,,,,,
242005,01-JUL-14,30-JUN-15,As Submitted,REGENCY HOSPITAL OF MINNEAPOLIS LLC     ,1300 HIDDEN LAKE PARKWAY                ,,GOLDEN VALLEY                           ,MN                                      ,55422                                   ,HENNEPIN                                ,,,,,,,,,,92,33580,8257,2162,20308,,239.67,,283,48,598,69,,,,,,
243300,01-JAN-14,31-DEC-14,Settled,GILLETTE CHILDRENS SPECIALTY HEALTH     ,200 EAST UNIVERSITY                     ,,ST PAUL                                 ,MN                                      ,55101                                   ,RAMSEY                                  ,,,,,,,,,6756,60,21900,277,6605,12338,11.34,1145.95,5.94,43,911,2439,,,,,,,
243302,01-JAN-14,31-DEC-14,Settled,CHILDRENS HEALTH CARE                   ,2525 CHICAGO AVENUE SOUTH               ,,MINNEAPOLIS                             ,MN                                      ,55404-4518                              ,HENNEPIN                                ,,,,,,,,,709,383,135465,39,63501,102280,47.73,3532.12,,5,6277,14419,,,,,,,
243303,01-JAN-14,31-DEC-14,Settled,SHRINERS HOSPITAL FOR CHILDREN          ,2025 EAST RIVER PARKWAY                 ,,MINNEAPOLIS                             ,MN                                      ,55414-3604                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244002,01-JUL-14,30-JUN-15,As Submitted,ANOKA-METRO REGIONAL TREATMENT CTR.     ,444 LAFAYETTE ROAD                      ,64979                                   ,ST. PAUL                                ,MN                                      ,55164-0979                              ,ANOKA                                   ,,,,,,,,,,136,51379,3122,9078,44910,,383.72,,64,31,290,,,,,,,
244005,01-JUL-14,30-JUN-15,Settled,CHILD & ADOLESCENT BEH. HEALTH SRVS.    ,444 LAFAYETTE ROAD                      ,64979                                   ,ST. PAUL                                ,MN                                      ,55164-0979                              ,KANDIYOHI                               ,,,,,,,,,,14,5110,,1008,1770,,41.78,,,21,28,,,,,,,
244010,01-JUL-14,30-JUN-15,As Submitted,CBHH- ST. PETER                         ,444 LAFAYETTE ROAD                      ,64979                                   ,ST. PAUL                                ,MN                                      ,55164-0979                              ,NICOLLET                                ,,,,,,,,,,16,5840,1410,1514,4401,,32.48,,36,45,99,,,,,,,
244011,01-JUL-14,30-JUN-15,Settled,ANNANDALE BEHAVIORAL HEALTH HSP         ,444 LAFAYETTE ROAD                      ,64979                                   ,ST. PAUL                                ,MN                                      ,55164-0979                              ,NICOLLET                                ,,,,,,,,,,16,5840,1103,1489,4347,,33.91,,33,43,109,,,,,,,
244012,01-JUL-14,30-JUN-15,As Submitted,ALEXANDRIA BEHAVORIAL HEALTH HSP        ,444 LAFAYETTE ROAD                      ,64979                                   ,ST. PAUL                                ,MN                                      ,55164-0979                              ,NICOLLET                                ,,,,,,,,,,16,5840,951,1930,4313,,35.48,,29,42,79,,,,,,,
244013,01-JUL-14,30-JUN-15,Settled,FERGUS FALLS CBHH                       ,444 LAFAYETTE ROAD                      ,64979                                   ,ST. PAUL                                ,MN                                      ,55164-0979                              ,OTTER TAIL                              ,,,,,,,,,,16,5840,1118,1859,4106,,33.82,,34,51,103,,,,,,,
244014,01-JUL-14,30-JUN-15,As Submitted,BEMIDJI BEHAVORIAL HEALTH HSP           ,444 LAFAYETTE ROAD                      ,64979                                   ,ST. PAUL                                ,MN                                      ,55164-0979                              ,BELTRAMI                                ,,,,,,,,,,16,5840,1394,1976,4628,,33.88,,44,60,124,,,,,,,
244015,01-JUL-14,30-JUN-15,As Submitted,BAXTER BEHAVORIAL HEALTH HSP            ,444 LAFAYETTE ROAD                      ,64979                                   ,ST. PAUL                                ,MN                                      ,55164-0979                              ,CROW WING                               ,,,,,,,,,,16,5840,1506,2082,5132,,41.82,,47,70,132,,,,,,,
244016,01-JAN-14,31-DEC-14,Settled,PRAIRIECARE  LLC                        ,12918 63 AVENUE NORTH                   ,,MAPLE GROVE                             ,MN                                      ,55369                                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244017,01-JUL-14,30-JUN-15,As Submitted,CBHH- ROCHESTER                         ,444 LAFAYETTE ROAD                      ,64979                                   ,ST. PAUL                                ,MN                                      ,55164-0979                              ,OLMSTED                                 ,,,,,,,,,,16,5840,1229,1923,4535,,32.57,,25,47,92,,,,,,,
250001,01-JUL-14,30-JUN-15,As Submitted,UNIVERSITY OF MISSISSIPPI MEDICAL       ,2500 NORTH STATE STREET                 ,,JACKSON                                 ,MS                                      ,39216                                   ,HINDS                                   ,18000940,,,6904139,,,.4409,4340159,1885478,662,241586,41178,93622,198904,567.22,5449.45,,6857,13755,31634,,,,,41,,131
250002,01-OCT-13,30-SEP-14,As Submitted,TISHOMINGO HEALTH SERVICES              ,1777 CURTIS DRIVE                       ,,IUKA                                    ,MS                                      ,38852                                   ,TISHOMINGO                              ,,,,25150,,,.0518,,,48,17520,2726,134,3456,,138.23,,420,24,584,,,,,,,
250004,01-OCT-13,30-SEP-14,Amended,NORTH MISSISSIPPI MEDICAL CENTER        ,830 SOUTH GLOSTER STREET                ,,TUPELO                                  ,MS                                      ,38801                                   ,LEE                                     ,2800478,,,3534699,,,.1415,835501,422943,479,174835,64582,21318,118492,26.29,3192.5,,11367,3064,21028,,,,328,67,1711,622
250006,01-OCT-13,30-SEP-14,Settled,BAPTIST MEM HOSPITAL UNION COUNTY       ,HIGHWAY 30 WEST                         ,,NEW ALBANY                              ,MS                                      ,38652                                   ,UNION COUNTY                            ,,,,219035,,,.12,,,98,35770,5397,4374,13236,,363.64,,1235,1244,3587,,,,,,,
250007,01-OCT-13,30-SEP-14,Settled,BILOXI REGIONAL MEDICAL CENTER          ,150 REYNOIR STREET                      ,,BILOXI                                  ,MS                                      ,39530                                   ,HARRISON                                ,,,,812155,,,.2392,,,186,67890,12009,6388,33840,,541.38,,2067,1638,7457,,,,,,235,
250009,01-OCT-13,30-SEP-14,Amended,MAGNOLIA HOSPITAL                       ,611 ALCORN DRIVE                        ,,CORINTH                                 ,MS                                      ,38834-                                  ,ALCORN                                  ,2016844,,,824793,,,.1241,683672,414588,152,55480,19864,4961,30433,22.82,972.96,,3979,1638,7272,,,,161,,691,
250010,01-OCT-13,30-SEP-14,As Submitted,TIPPAH COUNTY HOSPITAL                  ,1005 HIGHWAY 15 N                       ,,RIPLEY                                  ,MS                                      ,38663                                   ,TIPPAH                                  ,,,,33936,,,.0941,,,45,16425,2033,97,2290,,116.67,,307,32,365,,,,,,,
250012,01-JAN-14,31-DEC-14,Settled,ALLIANCE HEALTHCARE SYSTEM              ,1430 HWY 4 EAST                         ,6000                                    ,HOLLY SPRINGS                           ,MS                                      ,38634                                   ,MARSHALL                                ,,,,33121,,,.12,,,27,9855,1380,245,2003,,69.99,,262,75,440,,,,,,157,
250015,01-OCT-13,31-DEC-13,As Submitted,GRENADA LAKE MEDICAL CENTER             ,960 AVENT DRIVE                         ,38901                                   ,GRENADA                                 ,MS                                      ,38901-                                  ,GRENADA                                 ,,,,48297,,,.12,,,128,11776,1356,760,2665,,388.06,,300,186,634,,,,,,,
250017,01-JUL-14,30-JUN-15,As Submitted,TRACE REGIONAL HOSPITAL                 ,HIGHWAY 8 EAST                          ,,HOUSTON                                 ,MS                                      ,38851-                                  ,CHICKASAW                               ,,,,34807,,,.1019,,,39,14235,1497,192,2154,,103.91,,289,32,409,,,,,,247,
250018,01-OCT-13,30-SEP-14,Settled,JASPER GENERAL HOSPITAL                 ,,527                                     ,BAY SPRINGS                             ,MS                                      ,39422                                   ,JASPER                                  ,,,,464,,,.0799,,,20,7300,2070,1,2399,,183.12,,7,1,63,,,,,,,
250019,01-OCT-13,30-SEP-14,Amended,MEMORIAL HOSPITAL AT GULFPORT           ,BROAD STREET                            ,1810                                    ,GULFPORT                                ,MS                                      ,39502-                                  ,HARRISON                                ,,,,2046496,,,.1746,,,421,153665,32472,16535,77289,,2691.1,,5995,2998,16227,,,,,28,,596
250020,01-OCT-13,30-SEP-14,As Submitted,WEBSTER HEALTH SERVICES                 ,70 MEDICAL PLAZA                        ,,EUPORA                                  ,MS                                      ,39744-                                  ,WEBSTER                                 ,,,,99168,,,.1133,,,38,13870,6167,465,7610,,178.66,,772,120,1071,,,,,,,
250025,01-JAN-14,31-DEC-14,Settled,GILMORE MEMORIAL REGIONAL MEDICAL CE    ,1105 EARL FRYE BLVD                     ,P O BOX 459                             ,AMORY                                   ,MS                                      ,38821                                   ,MONROE                                  ,,,,174974,,,.12,,,95,34675,5888,2434,12769,,239.21,,1132,741,2886,,,,,,,
250027,01-JAN-14,31-DEC-14,Settled,WINSTON MEDICAL CENTER                  ,MAIN STREET                             ,967                                     ,LOUISVILLE                              ,MS                                      ,39339                                   ,WINSTON                                 ,,,,6132,,,.0379,,,10,5456,982,59,1230,,70.56,,155,19,215,,,,,,59,
250031,01-JUL-14,30-JUN-15,Settled,MERIT HEALTH RIVER REGION               ,2100 HIGHWAY 61 NORTH                   ,,VICKSBURG                               ,MS                                      ,39183                                   ,WARREN                                  ,,,,1491917,,,.3134,,,261,95265,16772,14800,42179,,692.89,,2804,2409,7816,,,,,,157,
250034,01-OCT-13,30-SEP-14,Amended,BAPTIST MEM HOSPITAL NORTH MISS         ,2301 SOUTH LAMAR BOULEVARD              ,,OXFORD                                  ,MS                                      ,38655                                   ,LAFAYETTE                               ,,,,1177587,,,.1547,,,204,74460,17560,5837,33748,,839.64,,3582,1166,7590,,,,,25,,203
250036,01-OCT-13,30-SEP-14,Settled,GEORGE COUNTY HOSPITAL                  ,305 WINTER STREET                       ,607                                     ,LUCEDALE                                ,MS                                      ,39452-0607                              ,GEORGE                                  ,,,,85903,,,.12,,,38,13870,2298,1280,5076,,221.25,,565,419,1469,,,,,,,
250038,01-JAN-14,31-DEC-14,Settled,MADISON RIVER OAKS MEDICAL CENTER       ,161 RIVER OAKS DR.                      ,PO BOX 1607                             ,CANTON                                  ,MS                                      ,39046                                   ,MADISON                                 ,,,,77857,,,.12,,,67,24455,1848,2541,5962,,183.88,,453,592,1587,,,,,,,
250040,01-OCT-13,30-SEP-14,Settled,SINGING RIVER HEALTH SYSTEM             ,2809 DENNY AVENUE                       ,,PASCAGOULA                              ,MS                                      ,39581                                   ,JACKSON                                 ,,,,1325445,,,.1215,,,350,127750,27534,6363,67284,,2395.31,,5564,2698,15937,,,,47,15,331,534
250042,01-JAN-14,31-DEC-14,Settled,NORTHWEST MS REG. MED. CENTER           ,1970 HOSPITAL DRIVE                     ,P.O. BOX 1218                           ,CLARKSDALE                              ,MS                                      ,38614                                   ,COAHOMA                                 ,,,,1155021,,,.4454,,,181,66065,7414,7652,18762,,341.22,,1632,1398,3919,,,,,,,
250043,01-OCT-13,30-SEP-14,As Submitted,NESHOBA COUNTY GENERAL HOSPITAL         ,1001 HOLLAND AVENUE                     ,648                                     ,PHILADELPHIA                            ,MS                                      ,39350                                   ,NESHOBA                                 ,,,,78751,,,.12,,,38,13870,2649,983,4983,,220.61,,645,371,1421,,,,3,,163,
250044,01-OCT-13,30-SEP-14,Settled,BAPTIST MEM HOSPITAL BOONEVILLE         ,100 HOSPITAL STREET                     ,,BOONEVILLE                              ,MS                                      ,38829                                   ,PRENTISS                                ,,,,55613,,,.0575,,,51,18615,5352,360,6459,,168.9,,776,98,1075,4,,,,,227,
250048,01-JAN-14,31-DEC-14,Amended,ST. DOMINIC-JACKSON MEMORIAL HOSP       ,969 LAKELAND DRIVE                      ,,JACKSON                                 ,MS                                      ,39216                                   ,HINDS                                   ,,,,2448157,,,.1389,,,535,195275,57161,22588,123662,,2721.97,,9055,4099,21479,340,,,,,,
250049,01-OCT-13,30-SEP-14,As Submitted,SOUTH PIKE HOSPITAL ASSOCIATION         ,N. MYRTLE STREET                        ,351                                     ,MAGNOLIA                                ,MS                                      ,39652                                   ,PIKE                                    ,,,,39422,,,.1137,,,37,13505,2520,300,3574,,65.08,,316,65,508,,,,,,,
250050,01-OCT-13,30-SEP-14,As Submitted,OKTIBBEHA COUNTY HOSPITAL               ,HOSPITAL ROAD                           ,1506                                    ,STARKVILLE                              ,MS                                      ,39759                                   ,OKTIBBEHA                               ,,,,145689,,,.12,,,88,32126,3539,4198,11680,,550.8,,734,669,2558,,,,,,,
250057,01-OCT-13,30-SEP-14,Settled,KINGS DAUGHTERS MEDICAL CENTER          ,427 HIGHWAY 51 NORTH                    ,,BROOKHAVEN                              ,MS                                      ,39601-                                  ,LINCOLN                                 ,,,,183964,,,.12,,,119,43435,3606,3310,9617,,541.28,,987,1365,2815,,,,,,,
250058,01-OCT-13,30-SEP-14,Amended,SOUTH CENTRAL REGIONAL MEDICAL CENTR    ,1220 JEFFERSON STREET                   ,607                                     ,LAUREL                                  ,MS                                      ,39441-                                  ,JONES                                   ,,,,899712,,,.1948,,,238,86870,16755,8847,35471,,1265.17,,3067,1864,7251,,,,,,151,
250059,01-OCT-13,30-NOV-13,As Submitted,MONTFORT JONES MEMORIAL HOSPITAL        ,220 HIGHWAY 12 WEST                     ,PO BOX 677                              ,KOSCIUSKO                               ,MS                                      ,39090                                   ,ATTALA                                  ,,,,5726,,,.0622,,,61,3721,416,46,616,,147.4,,92,16,146,,,,,,24,
250060,01-OCT-13,30-SEP-14,Settled,JEFFERSON COUNTY HOSPITAL               ,809 S. MAIN                             ,577                                     ,FAYETTE                                 ,MS                                      ,39069-0577                              ,JEFFERSON                               ,,,,6287,,,.12,,,12,4380,203,127,472,,78.54,,53,51,170,,,,,,478,
250061,01-OCT-13,30-SEP-14,As Submitted,YALOBUSHA GENERAL HOSPITAL              ,HIGHWAY 7 SOUTH                         ,728                                     ,WATER VALLEY                            ,MS                                      ,38965                                   ,YALOBUSHA                               ,,,,9022,,,.0464,,,26,9490,4129,52,4729,,127.64,,192,21,281,,,,,,,
250067,01-OCT-13,30-SEP-14,As Submitted,CLAY COUNTY MEDICAL CORPORATION         ,835 MEDICAL CENTER DRIVE                ,,WEST POINT                              ,MS                                      ,39773                                   ,CLAY                                    ,,,,107711,,,.12,,,60,21900,4845,2196,8906,,238.71,,740,742,1993,,,,,,,
250069,01-JAN-14,31-DEC-14,As Submitted,RUSH FOUNDATION HOSPITAL                ,1314 19TH AVENUE                        ,,MERIDIAN                                ,MS                                      ,39301-                                  ,LAUDERDALE                              ,,,,1092260,,,.2328,,,182,66430,15315,6542,31025,,819.16,,2748,1686,7700,,,,,,,
250072,01-APR-14,30-SEP-14,Settled,CENTRAL MISSISSIPPI MEDICAL CENTER      ,1850 CHADWICK DRIVE                     ,,JACKSON                                 ,MS                                      ,39204                                   ,HINDS                                   ,,,,607629,,,.2994,,,318,58194,5164,3724,15743,,705.63,,972,1237,3820,,,,,,814,
250077,01-OCT-13,30-SEP-14,Settled,WAYNE GENERAL HOSPITAL                  ,950 MATHEW DRIVE                        ,590                                     ,WAYNESBORO                              ,MS                                      ,39367-                                  ,WAYNE                                   ,2411,,,99659,,,.12,,,70,25550,5885,2093,10656,,268.06,,698,646,1677,,,,,,,
250078,01-OCT-13,30-SEP-14,Amended,FORREST GENERAL HOSPITAL                ,6051 U. S HIGHWAY 49                    ,16389                                   ,HATTIESBURG                             ,MS                                      ,39404                                   ,FORREST                                 ,181590,,,4200514,,,.2167,,,374,136510,42599,27374,106746,1.43,2625.25,,9334,4823,23986,,,,,66,,451
250079,01-OCT-13,30-SEP-14,Settled,SHARKEY-ISSAQUENA COMM HOSPITAL         ,108 SOUTH FOURTH STREET                 ,339                                     ,ROLLING FORK                            ,MS                                      ,39159                                   ,SHARKEY                                 ,,,,49083,,,.2616,,,19,6935,1532,191,1995,,71.59,,197,68,350,,,,,,124,
250081,01-OCT-13,30-SEP-14,Settled,ANDERSON REGIONAL MED CTR-SOUTH CAMP    ,1102 CONSTITUTION AVENUE                ,1810                                    ,MERIDIAN                                ,MS                                      ,39301                                   ,LAUDERDALE                              ,,,,,,,,,,33,12045,6003,34,6645,,167.46,,1,,872,,,,,50,158,417
250082,01-OCT-13,30-SEP-14,Amended,DELTA REGIONAL MEDICAL CENTER           ,1400 EAST UNION STREET                  ,,GREENVILLE                              ,MS                                      ,38704-5247                              ,WASHINGTON                              ,,,,1644123,,,.3398,,,177,64605,15762,11246,35540,,743.41,,2849,2008,7290,,,,3,27,231,199
250084,01-OCT-13,30-SEP-14,Amended,NATCHEZ REGIONAL MEDICAL CENTER         ,54 SOUTH SEARGENT PRENTISS              ,1488                                    ,NATCHEZ                                 ,MS                                      ,39121                                   ,ADAMS                                   ,,,,153881,,,.12,,,147,53655,5173,1849,10875,,299.39,,900,448,1976,,,,,,182,125
250085,01-OCT-13,30-SEP-14,Settled,MARION GENERAL HOSPITAL                 ,1560 SUMRALL                            ,630                                     ,COLUMBIA                                ,MS                                      ,39429                                   ,MARION                                  ,,,,,,,,,,49,17885,6349,418,8680,,142.5,,604,106,992,,,,,,,
250093,01-APR-14,31-MAR-15,As Submitted,BOLIVAR MEDICAL CENTER                  ,901 EAST SUNFLOWER ROAD                 ,,CLEVELAND                               ,MS                                      ,38732                                   ,BOLIVAR                                 ,,,,212781,,,.12,,,152,55480,6403,3831,12259,,303.27,,1194,870,2795,155,,,,,226,
250094,01-APR-14,31-MAR-15,As Submitted,WESLEY MEDICAL CENTER                   ,5001 WEST HARDY ST                      ,,HATTIESBURG                             ,MS                                      ,39402-                                  ,LAMAR                                   ,,,,939730,,,.2009,,,187,68255,12774,7877,30467,,679.45,,2442,1526,6399,,,,,,,
250095,01-OCT-13,30-SEP-14,Settled,SOUTH SUNFLOWER COUNTY HOSPITAL         ,121 EAST BAKER STREET                   ,,INDIANOLA                               ,MS                                      ,38751-                                  ,SUNFLOWER                               ,,,,71009,,,.12,,,49,17885,1790,1568,3895,,149.05,,436,519,1081,,,,,,,
250096,01-JAN-14,31-DEC-14,Settled,CROSSGATES RIVER OAKS HOSPITAL          ,350 CROSSGATES BLVD                     ,,BRANDON                                 ,MS                                      ,39042                                   ,RANKIN                                  ,,,,59375,,,.04,,,114,41610,6080,492,9152,,236.2,,1021,118,1809,55,,,,,447,
250097,01-OCT-13,30-SEP-14,Settled,SOUTHWEST MS REG MED CENTER             ,215 MARION AVENUE                       ,,MCCOMB                                  ,MS                                      ,39648-                                  ,PIKE                                    ,,,,1038920,,,.2744,,,140,51100,9704,6339,23973,,788.78,,2311,1910,6030,,,,,,,
250099,01-OCT-13,30-SEP-14,Amended,GREENWOOD LEFLORE HOSPITAL              ,1401 RIVER ROAD                         ,1410                                    ,GREENWOOD                               ,MS                                      ,38935-1410                              ,LEFLORE                                 ,,,,1579571,,,.3533,,,173,63145,11122,7469,22914,,777,,2721,1775,5878,,,,2,66,195,300
250100,01-OCT-13,30-SEP-14,Amended,EAPTIST MEM HOSPITAL GOLDEN TRIANGLE    ,2520 FIFTH STREET NORTH                 ,,COLUMBUS                                ,MS                                      ,39701                                   ,LOWNDES                                 ,,,,1309449,,,.1907,,,262,95630,13275,5632,28275,,873.98,,3245,1247,7051,,,,219,,1260,
250102,01-SEP-14,31-AUG-15,As Submitted,MS BAPTIST MEDICAL CENTER               ,1225 NORTH STATE ST.                    ,,JACKSON                                 ,MS                                      ,39202                                   ,HINDS                                   ,,,,1476587,,,.0793,70212,22208,594,162184,54595,13945,108142,4.67,2226.33,,9344,3626,21177,,,,,,245,
250104,01-OCT-13,30-SEP-14,Settled,JEFF ANDERSON REGIONAL MEDICAL CENTE    ,2124 14TH STREET                        ,,MERIDIAN                                ,MS                                      ,39301                                   ,LAUDERDALE                              ,,,,1179447,,,.1304,,,260,94900,28257,9326,53126,,1053.36,,5315,2148,10581,,,,,,,
250117,01-OCT-13,30-SEP-14,Settled,HIGHLAND COMMUNITY HOSPITAL             ,130 HIGHLAND PARKWAY                    ,,PICAYUNE                                ,MS                                      ,39466                                   ,PEARL RIVER                             ,,,,99249,,,.12,,,56,20440,2033,1885,5941,,273.51,,611,726,2043,,,,,,111,
250122,01-OCT-13,30-SEP-14,Settled,NATCHEZ COMMUNITY HOSPITAL              ,129 JEFFERSON DAVIS BLVD.               ,1203                                    ,NATCHEZ                                 ,MS                                      ,39120                                   ,ADAMS                                   ,,,,224108,,,.12,,,101,36865,7417,3164,15623,,292.95,,1376,922,3810,,,,,,,
250123,01-JAN-14,31-DEC-14,Settled,GARDEN PARK COMMUNITY HOSPITAL          ,15200 COMMUNITY ROAD                    ,,GULFPORT                                ,MS                                      ,39503-                                  ,HARRISON                                ,,,,397179,,,.1509,,,118,43070,6275,3077,15470,,374.67,,1357,938,3728,,,,,,255,
250124,01-JAN-14,31-DEC-14,As Submitted,MAGEE GENERAL HOSPITAL                  ,300 S.E. THIRD AVENUE                   ,,MAGEE                                   ,MS                                      ,39111                                   ,SIMPSON                                 ,,,,76097,,,.12,,,53,19345,4681,1609,7646,,214.05,,617,363,1350,,,,,,,
250126,01-APR-14,31-MAR-15,Amended,NORTH OAK REGIONAL MEDICAL CENTER       ,401 GETWELL DRIVE                       ,,SENATOBIA                               ,MS                                      ,38668-                                  ,TATE                                    ,,,,42455,,,.12,,,29,10585,1438,492,3002,,103.54,,324,154,787,,,,,,151,
250127,01-OCT-13,30-SEP-14,Settled,CHOCTAW HEALTH CENTER                   ,ROUTE 7 BOX R50                         ,,PHILADELPHIA                            ,MS                                      ,39350                                   ,NESHOBA                                 ,,,,1357,,,.12,,,18,6570,40,17,552,,,,7,6,249,,,,,,,
250128,01-JAN-14,31-DEC-14,Settled,TRI-LAKES MEDICAL CENTER                ,303 MEDICAL CENTER DRIVE                ,,BATESVILLE                              ,MS                                      ,38606                                   ,PANOLA                                  ,,,,125557,,,.12,,,87,31755,3815,2832,10383,,182.52,,858,1075,2619,,,,,,262,
