PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
331319,26-JAN-15,31-DEC-15,Amended,MEDINA MEMORIAL HOSPITAL                ,200 OHIO STREET                         ,,MEDINA                                  ,NY                                      ,14103                                   ,ORLEANS                                 ,,,,,,,,,,25,8500,1664,52,4794,,303.6,,375,16,1036,88,,,,8,,117
331990,01-JAN-15,31-DEC-15,As Submitted,HIGH RIDGE HOUSE                        ,5959 INDEPENDENCE AVE                   ,,RIVERDALE                               ,NY                                      ,10471                                   ,BRONX                                   ,,,,,,,,,,20,7300,689,,1136,,14.58,,17,,20,,,,,,,
332006,01-JAN-15,31-DEC-15,As Submitted,CALVARY HOSPITAL  INC.                  ,1740 EASTCHESTER ROAD                   ,,BRONX                                   ,NY                                      ,10461                                   ,,,,,,,,,,,225,82125,49053,11136,76219,,727.9,,1868,192,3024,94,,,,,,
332008,01-JUL-15,30-JUN-16,As Submitted,HENRY J. CARTER SPECIALTY HOSPITAL      ,900 MAIN STREET                         ,,ROOSEVELT ISLAND                        ,NY                                      ,10044                                   ,MANHATTAN                               ,,,,,,,,,3269,201,73566,3635,38464,52061,,726.67,,78,146,327,,,,,,,
332014,01-JAN-15,30-DEC-15,As Submitted,SUMMIT PARK HOSPITAL & NURSING CARE     ,50 SANATORIUM ROAD                      ,,POMONA                                  ,NY                                      ,10970                                   ,ROCKLAND                                ,,,,,,,,,,74,27010,7671,330,8178,,86.73,,248,6,257,,,,,,,
332016,01-JUL-15,30-JUN-16,As Submitted,COLER MEMORIAL HOSPITAL                 ,900 MAIN STREET                         ,,ROOSEVELT ISLAND                        ,NY                                      ,10044                                   ,MANHATTAN                               ,,,,,,,,,,,,,,,,532.5,,,,,,,,,,,
332022,01-JAN-15,31-DEC-15,Settled,TERENCE CARDINAL COOKE HEALTH CARE      ,1249 FIFTH AVENUE                       ,,NEW YORK                                ,NY                                      ,10029                                   ,NEW YORK                                ,,,,,,,,,,50,18250,,17956,18011,,81.22,,,4,6,,,,,,,
333301,01-JAN-15,31-DEC-15,Settled,BLYTHEDALE CHILDRENS HOSPITAL           ,95 BRADHURST AVENUES                    ,,VALHALLA                                ,NY                                      ,10595                                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334002,01-JAN-15,31-DEC-15,As Submitted,FOUR WINDS  INC.                        ,800 CROSS RIVER RD.                     ,,KATONAH                                 ,NY                                      ,10536                                   ,WESTCHESTER                             ,,,,,,,,,,175,63875,542,20807,55666,,503.6,,38,1074,4122,,,,,,,
334012,01-APR-15,31-MAR-16,As Submitted,GREATER BINGHAMTON H.C.                 ,425 ROBINSON ST.                        ,,BINGHAMTON                              ,NY                                      ,13901-4199                              ,BROOME                                  ,,,,,,,,,14994,95,31928,1960,9060,31928,.81,461,,29,210,528,,,,,,,
334013,01-APR-15,31-MAR-16,As Submitted,PILGRIM P.C.                            ,998 CROOKED HILL ROAD                   ,,WEST BRENTWOOD                          ,NY                                      ,11717-1087                              ,SUFFOLK                                 ,,,,,,,,,1181,309,103319,1621,14046,103319,.12,1396,,33,32,396,,,,,,,
334015,01-APR-15,31-MAR-16,As Submitted,ROCKLAND P.C.                           ,140 OLD ORANGEBURG ROAD                 ,,ORANGEBURG                              ,NY                                      ,10962-1196                              ,ROCKLAND                                ,,,,,,,,,1700,394,132017,2564,16626,132017,.92,1604,,42,34,400,,,,,,,
334020,01-APR-15,31-MAR-16,As Submitted,ROCHESTER P.C.                          ,1111 ELMWOOD AVE.                       ,,ROCHESTER                               ,NY                                      ,14620-3965                              ,MONROE                                  ,,,,,,,,,67554,184,61539,2171,6115,61539,3,655,,30,20,318,,,,,,,
334022,01-JAN-15,31-DEC-15,As Submitted,BRYLIN HOSPITALS                        ,1263 DELAWARE AVENUE                    ,,BUFFALO                                 ,NY                                      ,14209                                   ,ERIE                                    ,,,,,,,,,,88,32120,1813,105,13085,,183.8,,162,105,1338,281,,,,,,
334026,01-JAN-15,31-DEC-15,As Submitted,BRUNSWICK HOSPITAL CENTER INC           ,81 LOUDEN AVE                           ,,AMITYVILLE                              ,NY                                      ,11701                                   ,SUFFOLK                                 ,,,,,,,,,,124,45260,10186,6759,30881,,213.3,,452,266,1942,599,,,,,,
334027,01-JAN-15,31-DEC-15,Amended,SOUTH OAKS HOSPITAL                     ,400 SUNRISE HIGHWAY                     ,,AMITYVILLE                              ,NY                                      ,11701                                   ,SUFFOLK                                 ,,,,,,,,,,197,71905,10601,10812,52048,,777.7,,712,747,5520,,,,,,,
334043,01-APR-15,31-MAR-16,As Submitted,SOUTH BEACH P.C.                        ,777 SEAVIEW AVE.                        ,,STATEN ISLAND                           ,NY                                      ,10305-3499                              ,RICHMOND                                ,,,,,,,,,1612,315,105605,1218,10982,105605,1.25,987,,21,66,452,,,,,,,
334045,01-APR-15,31-MAR-16,As Submitted,ELMIRA P.C.                             ,100 WASHINGTON ST.                      ,,ELMIRA                                  ,NY                                      ,14901-2898                              ,CHEMUNG                                 ,,,,,,,,,,70,23553,1775,7002,23553,1.22,419,,33,173,365,,,,,,,
334046,01-APR-15,31-MAR-16,As Submitted,CAPITAL DISTRICT P.C.                   ,75 NEW SCOTLAND AVE.                    ,,ALBANY                                  ,NY                                      ,12208-3474                              ,ALBANY                                  ,,,,,,,,,10521,136,45632,1882,7085,45632,3.89,555,,56,25,524,,,,,,,
334048,01-JAN-15,31-DEC-15,As Submitted,THE NEW YORK GRACIE SQUARE HOSPITAL     ,420 E 76 ST                             ,,NEW YORK                                ,NY                                      ,10021                                   ,NEW YORK                                ,,,,,,,,,,157,57305,5842,2085,17688,,223.1,,279,28,863,,,,,,,
334049,01-JAN-15,31-DEC-15,As Submitted,FOUR WINDS OF SARATOGA  INC.            ,800 CROSS RIVER RD.                     ,,KATONAH                                 ,NY                                      ,10536                                   ,WESTCHESTER                             ,,,,,,,,,,88,32120,2042,4482,32253,,314.9,,159,254,2792,,,,,,,
334053,01-APR-15,31-MAR-16,As Submitted,BRONX P.C.                              ,1500 WATERS PLACE                       ,,BRONX                                   ,NY                                      ,10461-2796                              ,BRONX                                   ,,,,,,,,,16151,167,56005,648,9468,56005,8.58,842,,12,20,299,,,,,,,
334064,01-APR-15,31-MAR-16,Settled,SAGAMORE CHILDRENS PSYCH CTR            ,197 HALF HOLLOW ROAD                    ,,DIX HILLS                               ,NY                                      ,11746-5861                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334065,18-DEC-14,31-MAR-15,Settled,WNY CHILDRENS PSYCH CTR                 ,1010 EAST AND WEST ROAD                 ,,WEST SENECA                             ,NY                                      ,14224-3602                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334065,01-APR-15,31-MAR-16,Settled,WESTERN NY CHILDRENS PSYCH CTR          ,1010 EAST AND WEST ROAD                 ,,WEST SENECA                             ,NY                                      ,14224-3602                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340001,01-JAN-15,31-DEC-15,As Submitted,CAROLINAS HEALTHCARE SYSTEM NORTHEAS    ,920 CHURCH STREET  NORTH                ,,CONCORD                                 ,NC                                      ,28025-2927                              ,CABARRUS                                ,1640916,,,1846892,,,.118,766037,332313,447,163155,36261,16565,100433,24.44,2574.2,,7477,5312,25225,868,,,6,,244,
340002,01-OCT-14,30-SEP-15,As Submitted,MISSION HOSPITAL  INC                   ,506 BILTMORE AVENUE                     ,,ASHEVILLE                               ,NC                                      ,28801                                   ,BUNCOMBE                                ,5036903,,,5471379,,,.1556,1315823,582022,665,242725,72102,40529,194713,47.77,5614,,14915,8599,38308,8610,,,,,2273,
340003,01-OCT-14,30-SEP-15,As Submitted,NORTHERN HOSP OF SURRY CO               ,830 ROCKFORD STREET                     ,,MOUNT AIRY                              ,NC                                      ,27030                                   ,SURRY                                   ,,,,252562,,,.1182,,,100,36500,5266,1875,11910,,499.95,,1402,825,4216,,,,,,,
340004,01-JUL-15,30-JUN-16,As Submitted,HIGH POINT REGIONAL HEALTH              ,HIGH POINT REGIONAL HEALTH              ,HP-5                                    ,HIGH POINT                              ,NC                                      ,27260-                                  ,GUILFORD                                ,,,,820528,,,.1099,,,310,113460,18284,6983,63583,,1399.55,,3835,3113,15595,,,,,15,,369
340008,01-OCT-14,30-SEP-15,Amended,SCOTLAND MEMORIAL HOSPITAL              ,500 LAUCHWOOD DRIVE                     ,,LAURINBURG                              ,NC                                      ,28352-                                  ,SCOTLAND                                ,,,,433643,,,.12,,,97,35405,8458,4615,19443,,646.31,,2092,1591,5648,,,,,12,,105
340010,01-OCT-14,30-SEP-15,As Submitted,WAYNE MEMORIAL HOSPITAL                 ,2700 WAYNE MEMORIAL DRIVE               ,8001                                    ,GOLDSBORO                               ,NC                                      ,27533                                   ,WAYNE                                   ,,,,1276845,,,.1543,,,261,95265,22802,9813,49661,,1478.13,,4322,2893,10234,,,,,,,
340011,01-OCT-14,20-NOV-14,As Submitted,BLUE RIDGE REGIONAL HOSPITAL            ,125 HOSPITAL DRIVE                      ,,SPRUCE PINE                             ,NC                                      ,28777                                   ,MITCHELL                                ,,,,20316,,,.1953,,,49,2499,220,134,525,,350.97,,75,68,209,,,,,,,
340013,01-JUN-15,31-MAY-16,As Submitted,RUTHERFORD HOSPITAL  INC.               ,288 S. RIDGECREST AVENUE                ,,RUTHERFORDTON                           ,NC                                      ,28139-                                  ,RUTHERFORD                              ,,,,433239,49161,,.1599,,,129,47214,7740,3457,15700,,551.66,,1810,1134,3735,,,,,,457,
340014,01-JAN-15,31-DEC-15,As Submitted,FORSYTH MEMORIAL HOSPITAL  INC          ,3333 SILAS CREEK PARKWAY                ,,WINSTON SALEM                           ,NC                                      ,27103                                   ,FORSYTH                                 ,1425358,,,2551001,,,.1179,630455,318229,799,291635,61556,39863,227141,24.09,5255.51,,9816,9029,40141,,,,,43,386,731
340015,01-JAN-15,31-DEC-15,As Submitted,ROWAN REGIONAL HOSPITAL                 ,612 MOCKSVILLE AVENUE                   ,,SALISBURY                               ,NC                                      ,28144-                                  ,ROWAN                                   ,,,,481902,,,.0925,,,181,66065,16148,5795,44738,,920.85,,2950,1674,8634,,,,,9,428,128
340016,01-AUG-15,31-JUL-16,As Submitted,HARRIS REGIONAL HOSPITAL                ,68 HOSPITAL ROAD                        ,,SYLVA                                   ,NC                                      ,28779-                                  ,JACKSON                                 ,,,,297499,,,.12,,,82,30012,5735,2420,13011,,641.1,,1454,837,3646,,,,,,,
340017,01-OCT-14,30-SEP-15,As Submitted,MARGARET R. PARDEE MEMORIAL HOSPITAL    ,800 NORTH JUSTICE STREET                ,,HENDERSONVILLE                          ,NC                                      ,28791-                                  ,HENDERSON                               ,383788,,,537700,,,.0859,173131,210928,216,59130,13890,2769,29897,8.17,1065.31,,3493,903,7835,,,,,,,
340020,01-JUN-15,31-DEC-15,As Submitted,CENTRAL CAROLINA HOSPITAL               ,1135 CARTHAGE STREET                    ,,SANFORD                                 ,NC                                      ,27330                                   ,LEE                                     ,,,,216098,,,.12,,,127,27178,4205,1992,9961,,377,,1125,626,2790,3,,,,,,
340021,01-JAN-15,31-DEC-15,As Submitted,CAROLINAS HC SYSTEM CLEVELAND           ,201 EAST GROVER STREET                  ,,SHELBY                                  ,NC                                      ,28150                                   ,CLEVELAND                               ,,,,758800,,,.1293,,,241,87965,13035,5501,29608,,937.2,,3024,1997,8152,348,,,,,,
340023,01-JAN-15,31-DEC-15,As Submitted,PARK RIDGE HEALTH                       ,100 HOSPITAL DRIVE                      ,,HENDERSONVILLE                          ,NC                                      ,28792-                                  ,HENDERSON                               ,,,,393245,,,.143,,,73,26645,5471,2234,14261,,997.61,,1404,897,3594,,,,,,552,
340024,01-OCT-14,30-SEP-15,As Submitted,SAMPSON REGIONAL MEDICAL CENTER         ,607 BEAMAN STREET                       ,258                                     ,CLINTON                                 ,NC                                      ,28328-                                  ,SAMPSON                                 ,137029,,,511888,,,.2415,78644,54312,83,30295,7815,2740,14632,2.38,459.91,,1380,1092,3026,,,,,,,
340027,01-OCT-14,30-SEP-15,Amended,LENOIR MEMORIAL HOSPITAL                ,100 AIRPORT ROAD                        ,,KINSTON                                 ,NC                                      ,28501                                   ,LENOIR                                  ,,,,957239,,,.1884,,,149,54385,15486,4976,25092,,755.04,,2823,1462,5220,,,,,14,,132
340028,01-OCT-14,30-SEP-15,As Submitted,CAPE FEAR VALLEY MEDICAL CENTER         ,1638 OWEN DRIVE                         ,2000                                    ,FAYETTEVILLE                            ,NC                                      ,28302                                   ,CUMBERLAND                              ,2023243,,,4331138,,,.2118,600406,205651,514,187610,63594,46148,179771,23.29,3984.43,,10240,9671,31356,,,,,,,1221
340030,01-JUL-15,30-JUN-16,As Submitted,DUKE UNIVERSITY HOSPITAL                ,610 DOUGLAS STREET                      ,3088                                    ,DURHAM                                  ,NC                                      ,27710-                                  ,DURHAM                                  ,44289599,,,7103545,,,.1704,7930891,5525826,922,337289,85475,60912,281032,629.3,7895.63,,12665,8545,43652,,,,1,,587,
340032,01-JUL-15,30-JUN-16,As Submitted,GASTON MEMORIAL HOSPITAL                ,2525 COURT DRIVE                        ,,GASTONIA                                ,NC                                      ,28054                                   ,GASTON                                  ,,,,2025212,,,.136,,,370,135420,34564,17876,98943,,2546,,7048,4638,20680,,,,,,,
340036,01-JAN-15,16-OCT-15,As Submitted,FRANKLIN REGIONAL MEDICAL CENTER        ,100 HOSPITAL DRIVE                      ,609                                     ,LOUISBURG                               ,NC                                      ,27549-0609                              ,FRANKLIN                                ,,,,7781,,,.12,,,2,578,206,65,453,,101.71,,53,20,140,,,,,,149,
340037,01-JAN-15,31-DEC-15,As Submitted,CAROLINAS HC SYSTEM KINGS MOUNTAIN      ,706 WEST KING STREET                    ,,KINGS MOUNTAIN                          ,NC                                      ,28086                                   ,CLEVELAND                               ,,,,59620,5444,,.0549,,,47,17155,3560,645,7035,,228.89,,765,166,1659,30,,,1,,1146,
340039,01-OCT-14,30-SEP-15,As Submitted,IREDELL MEMORIAL HOSPITAL               ,557 BROOKDALE DRIVE                     ,1828                                    ,STATESVILLE                             ,NC                                      ,28677-                                  ,IREDELL                                 ,,,,316739,,,.0551,,,155,56575,16689,4844,36669,,1017.46,,3248,1551,7551,,,,,,,
340040,01-OCT-14,30-SEP-15,As Submitted,PITT COUNTY MEMORIAL HOSPITAL           ,2100 STANTONSBURG ROAD                  ,,GREENVILLE                              ,NC                                      ,27858                                   ,PITT                                    ,18935483,,,9070993,,,.2231,13503492,3327883,782,285430,90519,56208,219912,308.32,5709.47,,15863,9355,41929,,,,40,210,1369,1019
340041,01-JUL-15,30-JUN-16,As Submitted,CALDWELL MEMORIAL HOSPITAL              ,321 MULBERRY STREET                     ,1890                                    ,LENOIR                                  ,NC                                      ,28645-                                  ,CALDWELL                                ,,,,194364,,,.0633,,,110,40260,7700,2528,18169,,700,,1517,851,3697,,,,,,,
340042,01-OCT-14,30-SEP-15,As Submitted,ONSLOW MEMORIAL HOSPITAL                ,241 NEW RIVER DRIVE                     ,,JACKSONVILLE                            ,NC                                      ,28540                                   ,ONSLOW                                  ,,,,883389,,,.2038,,,162,59130,13624,8066,32219,,912.36,,2541,2748,8850,,,,,,,
340047,01-JUL-15,30-JUN-16,As Submitted,NORTH CAROLINA BAPTIST HOSPITAL         ,MEDICAL CENTER BLVD                     ,,WINSTON-SALEM                           ,NC                                      ,27157-                                  ,FORSYTH                                 ,30551803,,,4239226,,,.1541,11029792,7429771,749,273452,62318,45897,224420,599.9,7533.37,,10351,6793,37476,,,,11,113,1609,1637
340049,01-JAN-15,31-DEC-15,As Submitted,NORTH CAROLINA SPECIALTY HOSPITAL       ,3916 BEN FRANKLIN BLVD                  ,15819                                   ,DURHAM                                  ,NC                                      ,27701                                   ,DURHAM                                  ,,,,,,,,,,18,6570,1299,73,3566,,169.3,,520,38,1598,,,,,,,
340050,01-OCT-14,30-SEP-15,As Submitted,S.E. REGL MEDICAL CENTER                ,300 W. 27TH STREET                      ,P.O. BOX                                ,LUMBERTON                               ,NC                                      ,28358-3075                              ,ROBESON                                 ,,,,2320497,,,.2618,,,253,92345,29216,14783,64849,5.35,1775.11,,5507,4540,16025,267,,,,,,
340051,01-OCT-14,30-SEP-15,As Submitted,WATAUGA MEDICAL CENTER                  ,336 DEERFIELD ROAD                      ,2600                                    ,BOONE                                   ,NC                                      ,28607-                                  ,WATAUGA                                 ,,,,288679,,,.0873,,,94,34310,7181,1806,15228,,582.14,,1855,661,4017,,,,,,,
340053,01-JAN-15,31-DEC-15,As Submitted,PRESBYTERIAN HOSPITAL                   ,200 HAWTHORNE LANE                      ,31276                                   ,CHARLOTTE                               ,NC                                      ,28231-1726                              ,MECKLENBURG                             ,,,,3090229,,,.1811,,,581,212065,34654,28973,137844,,3241.54,,6675,6216,22995,,,,2,,2212,
340060,01-OCT-14,30-SEP-15,As Submitted,MOREHEAD MEMORIAL HOSPITAL              ,117 EAST KINGS HWY                      ,,EDEN                                    ,NC                                      ,27288-                                  ,ROCKINGHAM                              ,,,,197399,,,.12,,,108,39420,3409,1538,9962,,502.11,,989,638,3004,,,,,,,
340061,01-JUL-15,30-JUN-16,As Submitted,UNIVERSITY OF NORTH CAROLINA HOSP.      ,101 MANNING DRIVE                       ,,CHAPEL HILL                             ,NC                                      ,27514                                   ,ORANGE                                  ,25569327,,,5353101,,,.2246,9658610,4790848,757,276951,54506,63785,231296,620.01,8679,,8038,9877,35345,,,,22,122,2655,555
340064,01-OCT-14,30-SEP-15,As Submitted,WILKES REGIONAL MEDICAL CENTER          ,1370 WEST D STREET                      ,609                                     ,NORTH WILKESBORO                        ,NC                                      ,28659-                                  ,WILKES                                  ,,,,300743,,,.12,,,101,36865,6759,2147,15329,,506.4,,1577,898,3830,,,,,,,
340068,01-OCT-14,30-SEP-15,As Submitted,COLUMBUS REGIONAL HEALTHCARE SYSTEM     ,500 JEFFERSON STREET                    ,,WHITEVILLE                              ,NC                                      ,28472-                                  ,COLUMBUS                                ,,,,831556,,,.2248,,,154,56210,10502,2415,20250,,520.32,,2166,886,4816,536,,,,,,
340069,01-OCT-14,30-SEP-15,As Submitted,WAKEMED RALEIGH CAMPUS                  ,300 NEW BERN AVENUE                     ,14465                                   ,RALEIGH                                 ,NC                                      ,27620-                                  ,WAKE                                    ,4092491,,,4269034,,,.2156,2068612,509107,583,207613,50691,42526,165144,53.89,4139.03,,8420,10003,29960,,,,,188,,1653
340070,01-OCT-14,30-SEP-15,As Submitted,ALAMANCE REGIONAL MEDICAL CENTER        ,1240 HUFFMAN MILL ROAD                  ,202                                     ,BURLINGTON                              ,NC                                      ,27215                                   ,ALAMANCE                                ,,,,728860,,,.1181,,,182,66430,12943,6855,41760,,1383,,3161,2189,10588,104,279,,,,1053,
340071,01-OCT-14,30-SEP-15,As Submitted,HARNETT HEALTH SYSTEM                   ,800 TILGHMAN DRIVE                      ,1706                                    ,DUNN                                    ,NC                                      ,28334                                   ,HARNETT                                 ,,,,826666,,,.2199,,,151,55115,12567,5812,24891,,769,,2901,1862,6077,,,,,,,
340073,01-JUL-15,30-JUN-16,As Submitted,DUKE RALEIGH HOSPITAL                   ,3200 WAKE FOREST ROAD                   ,,RALEIGH                                 ,NC                                      ,27611-                                  ,WAKE                                    ,,,,,,,,,,148,54168,16955,2352,37228,,1238.75,,3815,556,8985,,,,,,,
340075,01-JAN-15,31-DEC-15,As Submitted,BLUE RIDGE HEALTHCARE HOSPITALS         ,2201 SOUTH STERLING STREET              ,,MORGANTON                               ,NC                                      ,28655                                   ,BURKE                                   ,1706304,,,748283,,,.1637,584290,517527,154,56210,12595,5837,36000,28.21,12229.35,,2856,2060,8575,648,,,,,,
340084,01-JAN-15,31-DEC-15,As Submitted,CAROLINAS HEALTHCARE SYSTEM ANSON       ,500 MORVEN ROAD                         ,,WADESBORO                               ,NC                                      ,28170-                                  ,ANSON                                   ,,,,17862,,,.1001,,,15,5475,333,60,524,,118.17,,127,23,202,2,,,,,,
340085,01-JAN-15,31-DEC-15,As Submitted,THOMASVILLE MEDICAL CENTER              ,207 OLD LEXINGTON ROAD                  ,,THOMASVILLE                             ,NC                                      ,27360                                   ,DAVIDSON                                ,,,,129703,,,.12,,,101,36865,2866,3455,11914,,386.94,,692,1331,3184,,,,,,840,
340087,01-OCT-14,30-SEP-15,As Submitted,THE MCDOWELL HOSPITAL                   ,430 RANKIN DRIVE                        ,,MARION                                  ,NC                                      ,28752                                   ,MCDOWELL                                ,,,,133377,,,.12,,,49,17885,3050,1695,7471,,223.42,,783,567,1971,,,,,,,
340090,01-JUL-15,30-JUN-16,As Submitted,JOHNSTON HEALTH                         ,509 NORTH BRIGHTLEAF BLVD               ,,SMITHFIELD                              ,NC                                      ,27577                                   ,JOHNSTON                                ,,,,1170935,,,.1681,,,179,65514,17636,8068,39187,,1084.77,,3640,2994,9087,,,,,,993,
340091,01-OCT-14,30-SEP-15,As Submitted,THE MOSES H. CONE MEMORIAL HOSPITAL     ,1200 NORTH ELM ST                       ,,GREENSBORO                              ,NC                                      ,27401-                                  ,GUILFORD                                ,3006570,,,3770291,,,.1545,1858696,883366,764,278860,50114,36302,198457,51.16,5257.01,,11764,10506,46276,,,,,101,2487,815
340096,01-JUL-15,30-JUN-16,As Submitted,LEXINGTON MEMORIAL HOSPITAL  INC.       ,250 HOSPITAL DRIVE                      ,,LEXINGTON                               ,NC                                      ,27292-                                  ,DAVIDSON                                ,,,,150561,,,.12,,,80,29280,2462,2381,9868,,545.93,,719,962,2940,109,,,,,,
340097,01-OCT-14,30-SEP-15,Amended,HUGH CHATHAM MEMORIAL HOSPITAL          ,100 PARKWOOD DRIVE                      ,,ELKIN                                   ,NC                                      ,28621-                                  ,SURRY                                   ,,,,239328,,,.1072,,,81,29565,6357,2852,17131,,782.94,,1487,1136,4464,,,,,,,
340098,01-JAN-15,31-DEC-15,As Submitted,MERCY HOSPITALS  INC.                   ,10628 PARK ROAD                         ,,CHARLOTTE                               ,NC                                      ,28210-8407                              ,MECKLENBURG                             ,,,,569392,,,.0524,85468,34698,206,75190,23144,3382,62631,,1397.11,,5273,1002,17707,1543,,,,32,,703
340099,01-OCT-14,30-SEP-15,As Submitted,VIDANT ROANOKE CHOWAN HOSPITAL          ,500 SOUTH ACADEMY STREET                ,,AHOSKIE                                 ,NC                                      ,27910                                   ,HERTFORD                                ,,,,297927,,,.12,,,70,25550,7191,2440,12792,,434.92,,1546,830,2930,,,,5,,1003,
340106,01-OCT-14,30-SEP-15,As Submitted,SANDHILLS REGIONAL MEDICAL CENTER       ,1000 WEST HAMLET AVE                    ,,HAMLET                                  ,NC                                      ,28345                                   ,RICHMOND                                ,,,,135861,,,.12,,,64,23360,3960,1838,8073,,162.64,,838,388,1831,,,,,,,
340107,01-OCT-14,30-SEP-15,As Submitted,VIDANT EDGECOMBE HOSPITAL               ,111 HOSPITAL DRIVE                      ,,TARBORO                                 ,NC                                      ,27886                                   ,EDGECOMBE                               ,,,,669308,,,.2197,,,101,36865,7364,3243,14673,,411.94,,1678,1082,3968,,,,,48,,209
340109,01-OCT-14,31-DEC-14,As Submitted,SENTARA ALBEMARLE REGIONAL MEDICAL C    ,1144 NORTH ROAD STREET                  ,1587                                    ,ELIZABETH CITY                          ,NC                                      ,27909                                   ,PASQUOTANK                              ,,,,151460,,,.1043,,,142,13064,3036,930,5560,,678.7,,667,204,1319,,,,,,,
340109,01-JAN-15,31-DEC-15,As Submitted,SENTARA ALBEMARLE REGIONAL MEDICAL C    ,1144 NORTH ROAD STREET                  ,1587                                    ,ELIZABETH CITY                          ,NC                                      ,27909                                   ,PASQUOTANK                              ,,,,469927,,,.1004,,,142,51830,12215,3568,21951,,689.2,,2730,808,5228,,,,,,,
340113,01-JAN-15,31-DEC-15,Amended,CAROLINAS MEDICAL CENTER                ,1000 BLYTHE BLVD                        ,32861                                   ,CHARLOTTE                               ,NC                                      ,28232-                                  ,MECKLENBURG                             ,14365932,,,8462829,,,.227,4233301,2851260,1030,375950,77629,67835,310740,260,9517.66,,14307,14678,56003,3840,,,18,56,5440,197
340114,01-JUL-15,30-JUN-16,As Submitted,REX HOSPITAL                            ,4420 LAKE BOONE TRAIL                   ,,RALEIGH                                 ,NC                                      ,27607-                                  ,WAKE                                    ,,,,,,,,,,433,158478,42758,10054,119284,,3406.21,,9204,2728,26912,,,,,,,
340115,01-OCT-14,30-SEP-15,As Submitted,FIRSTHEALTH MOORE REGIONAL HOSPITAL     ,35 MEMORIAL DRIVE                       ,3000                                    ,PINEHURST                               ,NC                                      ,28374-                                  ,MOORE                                   ,,,,2280601,,,.0963,,,396,144540,50380,14065,101373,,2745.76,,10895,4084,23119,287,,,3,27,1660,286
340116,01-JUN-15,31-DEC-15,Amended,FRYE REGIONAL MEDICAL CENTER            ,420 NORTH CENTER STREET                 ,,HICKORY                                 ,NC                                      ,28601                                   ,CATAWBA                                 ,,,,200095,,,.051,,,242,51788,8405,2650,18938,,849.24,,1979,462,4560,5,494,,,4,1462,84
340119,01-OCT-14,31-DEC-14,As Submitted,STANLY REGIONAL MEDICAL CENTER          ,301 YADKIN STREET                       ,,ALBEMARLE                               ,NC                                      ,28001                                   ,STANLY                                  ,,,,74338,,,.12,,,97,8924,1371,609,3180,,605.47,,375,288,1070,29,,,,,158,
340119,01-JAN-15,31-DEC-15,As Submitted,STANLY REGIONAL MEDICAL CENTER          ,301 YADKIN STREET                       ,,ALBEMARLE                               ,NC                                      ,28001                                   ,STANLY                                  ,,,,295174,,,.12,,,97,35405,5447,2811,12743,,654.25,,1443,1231,4145,111,,,2,,557,
340120,01-OCT-14,30-SEP-15,As Submitted,DUPLIN GENERAL HOSPITAL                 ,HIGHWAY 11  NORTH MAIN STREET           ,278                                     ,KENANSVILLE                             ,NC                                      ,28349-                                  ,DUPLIN                                  ,,,,165755,,,.12,,,49,17885,3707,2689,8123,,316.42,,902,1080,2759,,,,12,,985,
340123,01-OCT-14,30-SEP-15,As Submitted,RANDOLPH HOSPITAL                       ,373 NORTH FAYETTEVILLE STREET           ,,ASHEBORO                                ,NC                                      ,27204-                                  ,RANDOLPH                                ,,,,337228,,,.1258,,,145,52925,6259,3703,20164,,797.52,,1501,1611,6195,201,,,,,,
340126,01-MAR-15,29-FEB-16,As Submitted,WILSON MEDICAL CENTER                   ,1705 SOUTH TARBORO STREET               ,,WILSON                                  ,NC                                      ,27893                                   ,WILSON                                  ,,,,904752,,,.1507,,,251,91866,15823,5590,29503,,945,,3314,2062,6937,,,,,,,
340127,01-OCT-14,30-SEP-15,As Submitted,GRANVILLE MEDICAL CENTER                ,1010 COLLEGE STREET                     ,947                                     ,OXFORD                                  ,NC                                      ,27565-                                  ,GRANVILLE                               ,,,,188826,,,.12,,,42,15330,3477,1553,7737,,404.3,,876,706,2193,,,,,,,
